"","logFC","logCPM","LR","PValue"
"SPU_028905",1.19837059507688,4.91559957361915,1.22207448567539,0.268953917271686
"SPU_011284",-1.78315167118117,6.99276025083892,3.77927757536009,0.0518910602041747
"SPU_004546",1.04944393168988,7.83627670598667,2.42045302234482,0.119760292157342
"SPU_009966",0.59592373123296,6.92015805268373,0.587013555609544,0.443576287389809
"SPU_025753",0.2989523865194,8.06466990199223,0.229277010004196,0.632060433580768
"SPU_007772",2.24820270021656,6.81502169738896,3.97431057514256,0.0461993620392005
"SPU_012883",1.3660555705176,4.59882527750287,0.651990917253803,0.419401772815226
"SPU_026829",-0.932002872994954,6.04719715131803,0.864115492491702,0.352589557239979
"SPU_006904",0.122591714132344,5.82342214902717,0.0256935315920046,0.87265104492201
"SPU_015544",-0.570230490587226,9.03301228434939,1.09618023826057,0.295105913178321
"SPU_013268",-0.706823049725758,8.45919525459937,1.37479468811459,0.240989795118872
"SPU_022669",0.932219499178509,7.41882206542797,1.26875209892977,0.260000915874742
"SPU_005473",0.383494098262431,7.05536509623398,0.182987471779175,0.668818326131113
"SPU_021996",-1.13164702386149,7.56284305115227,1.51250649766666,0.218757015107142
"SPU_010757",0.616163552885134,8.86431443076768,1.18855528282581,0.275621166655321
"SPU_019024",0.369813747982876,8.08271445272606,0.304694826769107,0.580954046149184
"SPU_018199",2.20571436947241,6.61276872293618,7.15260655028249,0.00748551194184152
"SPU_018191",0.456905559890971,7.6299025021564,0.427036804518331,0.513446536683089
"SPU_002944",-1.52551975522922,4.639442749972,1.26233406522761,0.261209745885447
"SPU_013197",0.793762323547123,6.53972326492141,0.825184449720002,0.363668702008472
"SPU_000105",0.967597946824821,6.61811051870941,0.538271224514688,0.463150071398174
"SPU_008543",0.283513741721411,6.40001972431494,0.122940112633663,0.725867321073958
"SPU_005613",0.250279490660801,7.40942981517521,0.116781745306271,0.73255150261168
"SPU_022021",0.186328401897533,7.84407131319052,0.0583871653605357,0.809063493154015
"SPU_019538",-0.147375905129701,7.97128814287798,0.0422631389622665,0.83711899664315
"SPU_017340",-0.373523683431469,6.27104798884733,0.181985371058888,0.66967256672104
"SPU_001729",0.347997714117206,8.22601584032265,0.252443015071542,0.615360104513197
"SPU_004215",-0.220377581932685,8.71973436770207,0.148506203309713,0.69996699058209
"SPU_022180",1.07739359447182,6.42144334131608,1.64329201344486,0.19987438854701
"SPU_019969",-0.0512173890674927,5.27040784027672,0.00784496137012347,0.929422231019749
"SPU_018930",0.188409109627114,8.03345370930833,0.0736782974002939,0.78605459034387
"SPU_002587",-1.32723228199437,7.29734577606712,2.05971118853026,0.151238832917969
"SPU_027963",1.06536509966646,9.21291460544793,3.83281148223958,0.0502585629222316
"SPU_000048",0.618330823774398,4.59459860177235,0.26028116480947,0.609927056615717
"SPU_004110",-0.723174237024869,6.07763013650856,0.578457836451243,0.446917435438042
"SPU_023213",-0.982972277601765,6.21186747041916,0.864798071327414,0.352399459544727
