"","lm_id","geneid","Treat","intercept","slope"
"7410","SPU_005616_Maternal","SPU_005616","Maternal",0.386101822991076,-0.0903727842001238
"7411","SPU_005617_Developmental","SPU_005617","Developmental",-0.279825646089289,0.0830139417816187
"7412","SPU_005617_Maternal","SPU_005617","Maternal",0.111437216247237,-0.0648484388588109
"7413","SPU_005620_Developmental","SPU_005620","Developmental",0.103362011657804,-0.0580494572802186
"7414","SPU_005620_Maternal","SPU_005620","Maternal",0.187793009166504,-0.0637887738800055
"7415","SPU_005621_Developmental","SPU_005621","Developmental",-0.856468028994077,0.163726273209692
"7416","SPU_005621_Maternal","SPU_005621","Maternal",-0.322297813482699,0.0503818662092075
"7417","SPU_005622_Developmental","SPU_005622","Developmental",0.570137737963362,-0.315210255432934
"7418","SPU_005622_Maternal","SPU_005622","Maternal",0.0257029945037162,-0.0163679699229471
"7419","SPU_005623_Developmental","SPU_005623","Developmental",0.77911138440088,-0.205420385718372
"7420","SPU_005623_Maternal","SPU_005623","Maternal",1.26354213130101,-0.348274047190731
"7421","SPU_005625_Developmental","SPU_005625","Developmental",0.0608961515016734,-0.0230288410416343
"7422","SPU_005625_Maternal","SPU_005625","Maternal",0.476354860248501,-0.197616493507645
"7423","SPU_005626_Developmental","SPU_005626","Developmental",-0.192397614864775,-0.0126492760623552
"7424","SPU_005626_Maternal","SPU_005626","Maternal",0.50879085120274,-0.118144458992702
"7425","SPU_005628_Developmental","SPU_005628","Developmental",-0.361946355182288,0.0331941760793884
"7426","SPU_005628_Maternal","SPU_005628","Maternal",-0.475431929571482,0.0871229644226687
"7427","SPU_005629_Developmental","SPU_005629","Developmental",0.0262653813983692,0.00167845943826085
"7428","SPU_005629_Maternal","SPU_005629","Maternal",-0.177023155293555,0.0192612488866561
"7429","SPU_005630_Developmental","SPU_005630","Developmental",0.503781730096395,-0.119594255656279
"7430","SPU_005630_Maternal","SPU_005630","Maternal",0.0348627669880104,0.0631930929259328
"7431","SPU_005637_Developmental","SPU_005637","Developmental",-0.262762919305381,0.00342121761135175
"7432","SPU_005637_Maternal","SPU_005637","Maternal",-1.31413273470828,0.750728011885195
"7433","SPU_005640_Developmental","SPU_005640","Developmental",-0.497440220016212,0.0614141032182717
"7434","SPU_005640_Maternal","SPU_005640","Maternal",-0.663519597425374,0.0777590768430581
"7435","SPU_005641_Developmental","SPU_005641","Developmental",0.0422337344059332,-0.00725920306809323
"7436","SPU_005641_Maternal","SPU_005641","Maternal",0.298477357286605,-0.00357591937744792
"7437","SPU_005642_Developmental","SPU_005642","Developmental",-4.32758216152356,0.699919368836329
"7438","SPU_005642_Maternal","SPU_005642","Maternal",4.28655456908376,-0.707199840846088
"7439","SPU_005643_Developmental","SPU_005643","Developmental",-0.403760494578118,0.0570421354060846
"7440","SPU_005643_Maternal","SPU_005643","Maternal",1.26412542087321,-0.24452015916548
"7441","SPU_005644_Developmental","SPU_005644","Developmental",-0.773087435952257,0.127166256057968
"7442","SPU_005644_Maternal","SPU_005644","Maternal",0.529042590978848,-0.0426922829987544
"7443","SPU_005648_Developmental","SPU_005648","Developmental",-0.297901244351387,0.209142672587058
"7444","SPU_005648_Maternal","SPU_005648","Maternal",-2.64224464400599,0.621312865834278
"7445","SPU_005649_Developmental","SPU_005649","Developmental",0.340862859056873,-0.0412365458336884
"7446","SPU_005649_Maternal","SPU_005649","Maternal",0.189383859622217,-0.0316483474279483
"7447","SPU_005650_Developmental","SPU_005650","Developmental",0.8907806551563,-0.205706536366178
"7448","SPU_005650_Maternal","SPU_005650","Maternal",0.159242320737071,-0.0520413307521257
"7449","SPU_005651_Developmental","SPU_005651","Developmental",-0.0743060707877292,0.0247309912949849
"7450","SPU_005651_Maternal","SPU_005651","Maternal",-0.407180052639219,0.0911825741916911
"7451","SPU_005652_Developmental","SPU_005652","Developmental",0.39740762661765,-0.0187007228827204
"7452","SPU_005652_Maternal","SPU_005652","Maternal",-0.356263170402956,0.0223490743856954
"7453","SPU_005654_Developmental","SPU_005654","Developmental",-0.138189847834161,0.120581727830468
"7454","SPU_005654_Maternal","SPU_005654","Maternal",0.477639029052549,-0.0107236807499786
"7455","SPU_005655_Developmental","SPU_005655","Developmental",-0.10224660126821,0.07097558933163
"7456","SPU_005655_Maternal","SPU_005655","Maternal",-0.103381871855514,0.00884621849650191
"7457","SPU_005656_Developmental","SPU_005656","Developmental",-0.00456020470542582,-0.00528133368308663
"7458","SPU_005656_Maternal","SPU_005656","Maternal",-0.919078610641392,0.134579833755549
"7459","SPU_005657_Developmental","SPU_005657","Developmental",-1.59072916589109,0.546060514637579
"7460","SPU_005657_Maternal","SPU_005657","Maternal",-1.79311947948631,0.635617149300641
"7461","SPU_005658_Developmental","SPU_005658","Developmental",0.488194000053354,-0.271071943807841
"7462","SPU_005658_Maternal","SPU_005658","Maternal",-1.39523342384472,0.763072975240902
"7463","SPU_005659_Developmental","SPU_005659","Developmental",0.685073880952783,-0.118084827811986
"7464","SPU_005659_Maternal","SPU_005659","Maternal",0.0748658316426811,-0.0500218536130051
"7465","SPU_005660_Developmental","SPU_005660","Developmental",0.490287797420138,-0.0490698492384324
"7466","SPU_005660_Maternal","SPU_005660","Maternal",-0.275319155744439,0.084223342581956
"7467","SPU_005664_Developmental","SPU_005664","Developmental",-0.438246044221707,0.119827564781122
"7468","SPU_005664_Maternal","SPU_005664","Maternal",-0.700074490775105,0.0594295484784474
"7469","SPU_005665_Developmental","SPU_005665","Developmental",0.279890654121286,-0.15158360950043
"7470","SPU_005665_Maternal","SPU_005665","Maternal",0.273204562208274,-0.0930291529529469
"7471","SPU_005666_Developmental","SPU_005666","Developmental",-0.0897634106057652,-0.0112008942126888
"7472","SPU_005666_Maternal","SPU_005666","Maternal",-0.157798711652532,-0.0153586257555193
"7473","SPU_005667_Developmental","SPU_005667","Developmental",-0.0456868694394385,-0.00976733678661624
"7474","SPU_005667_Maternal","SPU_005667","Maternal",0.074908743809484,0.0243923008646548
"7475","SPU_005668_Developmental","SPU_005668","Developmental",-1.29770026614634,0.416782052722588
"7476","SPU_005668_Maternal","SPU_005668","Maternal",-1.09827321731458,0.402772310791537
"7477","SPU_005669_Developmental","SPU_005669","Developmental",-0.58617000849721,0.193519653061237
"7478","SPU_005669_Maternal","SPU_005669","Maternal",-0.432481085645932,0.131646982482885
"7479","SPU_005670_Developmental","SPU_005670","Developmental",2.58665265578817,-0.760628333032688
"7480","SPU_005670_Maternal","SPU_005670","Maternal",2.17792374526039,-0.468604923283578
"7481","SPU_005672_Developmental","SPU_005672","Developmental",-0.756009122506139,0.152833990801146
"7482","SPU_005672_Maternal","SPU_005672","Maternal",0.12151692524744,0.0125397618485996
"7483","SPU_005673_Developmental","SPU_005673","Developmental",0.575679654388127,-0.0700753000898442
"7484","SPU_005673_Maternal","SPU_005673","Maternal",0.581679693658617,-0.0716105665614831
"7485","SPU_005675_Developmental","SPU_005675","Developmental",0.0764570029321059,-0.0331786258914843
"7486","SPU_005675_Maternal","SPU_005675","Maternal",-0.716856694118045,0.117598642731416
"7487","SPU_005676_Developmental","SPU_005676","Developmental",-0.160634086065142,-0.00259988641203065
"7488","SPU_005676_Maternal","SPU_005676","Maternal",-0.114704447736276,0.0126058691235785
"7489","SPU_005677_Developmental","SPU_005677","Developmental",0.107328455016469,-0.058898086722451
"7490","SPU_005677_Maternal","SPU_005677","Maternal",-0.0641387360953858,0.033845165385026
"7491","SPU_005678_Developmental","SPU_005678","Developmental",1.92627600919,-1.20799312988019
"7492","SPU_005678_Maternal","SPU_005678","Maternal",1.97362559257415,-1.24429958174668
"7493","SPU_005679_Developmental","SPU_005679","Developmental",2.68741534056541,-1.34828242137004
"7494","SPU_005679_Maternal","SPU_005679","Maternal",-0.601674553468644,0.300838706187095
"7495","SPU_005680_Developmental","SPU_005680","Developmental",-0.134503628047327,-0.0164127126191061
"7496","SPU_005680_Maternal","SPU_005680","Maternal",0.0956136346876153,-0.00644374283095437
"7497","SPU_005681_Developmental","SPU_005681","Developmental",0.102042598308585,-0.0484279974778439
"7498","SPU_005681_Maternal","SPU_005681","Maternal",-0.501222847063678,0.0363702796671946
"7499","SPU_005686_Developmental","SPU_005686","Developmental",0.189268363937886,-0.0496377637445988
"7500","SPU_005686_Maternal","SPU_005686","Maternal",0.224981190932758,-0.0688863570696943
"7501","SPU_005687_Developmental","SPU_005687","Developmental",0.828115560642072,-0.17472055894954
"7502","SPU_005687_Maternal","SPU_005687","Maternal",-0.500416754607759,0.14571397996829
"7503","SPU_005688_Developmental","SPU_005688","Developmental",0.0756280488038469,-0.129489084888178
"7504","SPU_005688_Maternal","SPU_005688","Maternal",-2.63324917554093,0.725167847665178
"7505","SPU_005689_Developmental","SPU_005689","Developmental",-0.0720571450751048,0.0727358835003308
"7506","SPU_005689_Maternal","SPU_005689","Maternal",-0.159871781000786,0.157221026416225
"7507","SPU_005690_Developmental","SPU_005690","Developmental",-0.0648685758901384,0.0497262152599983
"7508","SPU_005690_Maternal","SPU_005690","Maternal",-0.0614521289035894,0.0662278626098123
"7509","SPU_005691_Developmental","SPU_005691","Developmental",-0.177307650923363,0.0421483609574206
"7510","SPU_005691_Maternal","SPU_005691","Maternal",0.0620326808114792,-0.0338521677546235
"7511","SPU_005692_Developmental","SPU_005692","Developmental",0.335280432955463,-0.240817143974084
"7512","SPU_005692_Maternal","SPU_005692","Maternal",-0.232931907777753,0.0970712308459008
"7513","SPU_005693_Developmental","SPU_005693","Developmental",-0.48197586893425,0.0634710282372028
"7514","SPU_005693_Maternal","SPU_005693","Maternal",0.435523460379957,-0.0210709677740825
"7515","SPU_005695_Developmental","SPU_005695","Developmental",-0.398392910226709,0.152604951914283
"7516","SPU_005695_Maternal","SPU_005695","Maternal",0.348459935905469,-0.00596942569311877
"7517","SPU_005698_Developmental","SPU_005698","Developmental",-0.611680126303929,0.155446116148537
"7518","SPU_005698_Maternal","SPU_005698","Maternal",-1.53162175555552,0.473259668530673
"7519","SPU_005699_Developmental","SPU_005699","Developmental",0.73612602437066,-0.342601534322823
"7520","SPU_005699_Maternal","SPU_005699","Maternal",-1.5828095567574,0.702337198033451
"7521","SPU_005700_Developmental","SPU_005700","Developmental",-0.158084185914852,0.0934014303991933
"7522","SPU_005700_Maternal","SPU_005700","Maternal",-0.0945291393875583,0.0555355802840935
"7523","SPU_005701_Developmental","SPU_005701","Developmental",-0.140669221167997,0.0170300120256444
"7524","SPU_005701_Maternal","SPU_005701","Maternal",1.13263985951893,-0.0969286388735002
"7525","SPU_005702_Developmental","SPU_005702","Developmental",-0.237867229201774,0.0218081693153507
"7526","SPU_005702_Maternal","SPU_005702","Maternal",-0.240852014306432,0.0217330589360231
"7527","SPU_005703_Developmental","SPU_005703","Developmental",0.28225137889425,-0.0831441230383076
"7528","SPU_005703_Maternal","SPU_005703","Maternal",-1.54675658269613,0.325027608666039
"7529","SPU_005705_Developmental","SPU_005705","Developmental",1.49359074817521,-0.263787467548633
"7530","SPU_005705_Maternal","SPU_005705","Maternal",0.188370045205702,0.0149498333890226
"7531","SPU_005706_Developmental","SPU_005706","Developmental",0.527420938767324,-0.0994104812091476
"7532","SPU_005706_Maternal","SPU_005706","Maternal",1.21412069448356,-0.263647051517435
"7533","SPU_005707_Developmental","SPU_005707","Developmental",0.108490467659379,-0.0439439618839944
"7534","SPU_005707_Maternal","SPU_005707","Maternal",0.539662058653528,-0.14210139321696
"7535","SPU_005708_Developmental","SPU_005708","Developmental",-0.259906992454759,0.0296350689245589
"7536","SPU_005708_Maternal","SPU_005708","Maternal",0.140282551585811,-0.0127773425040135
"7537","SPU_005709_Developmental","SPU_005709","Developmental",-0.136484360960366,0.0414823353003115
"7538","SPU_005709_Maternal","SPU_005709","Maternal",0.567509334949818,-0.159746162428637
"7539","SPU_005710_Developmental","SPU_005710","Developmental",-0.740177608057456,0.172838193594329
"7540","SPU_005710_Maternal","SPU_005710","Maternal",0.00119282682502291,0.0519697941214741
"7541","SPU_005711_Developmental","SPU_005711","Developmental",-0.18264358197819,-0.004894724553453
"7542","SPU_005711_Maternal","SPU_005711","Maternal",0.0654583735003337,-0.0127224504156605
"7543","SPU_005712_Developmental","SPU_005712","Developmental",-0.572819843173152,0.0804295370120072
"7544","SPU_005712_Maternal","SPU_005712","Maternal",-0.212349801736083,0.0198248257055615
"7545","SPU_005713_Developmental","SPU_005713","Developmental",-0.693811341562231,0.181884858909708
"7546","SPU_005713_Maternal","SPU_005713","Maternal",-0.221234570569351,0.047316995779054
"7547","SPU_005714_Developmental","SPU_005714","Developmental",-0.188509837428099,0.0126877559828723
"7548","SPU_005714_Maternal","SPU_005714","Maternal",-0.229659308389488,0.0311852816878034
"7549","SPU_005715_Developmental","SPU_005715","Developmental",-0.716287669152967,0.345483742011275
"7550","SPU_005715_Maternal","SPU_005715","Maternal",-0.487894763512242,0.090721006630709
"7551","SPU_005717_Developmental","SPU_005717","Developmental",-1.22570326213623,0.295786029966478
"7552","SPU_005717_Maternal","SPU_005717","Maternal",-0.383437463991936,0.0666327142165057
"7553","SPU_005719_Developmental","SPU_005719","Developmental",0.0503064667962986,-0.021058484932237
"7554","SPU_005719_Maternal","SPU_005719","Maternal",-0.110926473565801,0.0218149853795473
"7555","SPU_005721_Developmental","SPU_005721","Developmental",1.49060889432512,-0.230445988567573
"7556","SPU_005721_Maternal","SPU_005721","Maternal",-0.854054261027509,0.0968369802241069
"7557","SPU_005722_Developmental","SPU_005722","Developmental",1.54768469078469,-0.733580164120835
"7558","SPU_005722_Maternal","SPU_005722","Maternal",-1.15531015115974,0.569201398250739
"7559","SPU_005723_Developmental","SPU_005723","Developmental",0.640790595351158,-0.0969974782622271
"7560","SPU_005723_Maternal","SPU_005723","Maternal",1.45877947861458,-0.280874993452213
"7561","SPU_005726_Developmental","SPU_005726","Developmental",-0.824838104776881,0.453664213843735
"7562","SPU_005726_Maternal","SPU_005726","Maternal",-0.836124975639555,0.453869213388842
"7563","SPU_005727_Developmental","SPU_005727","Developmental",-0.469046445454098,0.0323377233647022
"7564","SPU_005727_Maternal","SPU_005727","Maternal",1.32601881841268,-0.384937248333153
"7565","SPU_005728_Developmental","SPU_005728","Developmental",-0.216482226359487,0.0272102722905238
"7566","SPU_005728_Maternal","SPU_005728","Maternal",-0.144085244143595,0.0290927649064418
"7567","SPU_005729_Developmental","SPU_005729","Developmental",-0.156310858215549,0.045229766329657
"7568","SPU_005729_Maternal","SPU_005729","Maternal",-0.406999971952142,0.182074730855399
"7569","SPU_005730_Developmental","SPU_005730","Developmental",-0.356117541087384,0.0581382331138073
"7570","SPU_005730_Maternal","SPU_005730","Maternal",-0.96133963712737,0.105125438329941
"7571","SPU_005735_Developmental","SPU_005735","Developmental",1.76321294238897,-1.42375737378229
"7572","SPU_005735_Maternal","SPU_005735","Maternal",1.24861507798638,-0.942804888694692
"7573","SPU_005737_Developmental","SPU_005737","Developmental",0.912711551123581,-0.181234944364772
"7574","SPU_005737_Maternal","SPU_005737","Maternal",-0.44545778608557,0.106512811267627
"7575","SPU_005739_Developmental","SPU_005739","Developmental",0.148464831368828,0.000895252712700559
"7576","SPU_005739_Maternal","SPU_005739","Maternal",1.19287880728709,-0.223613967869019
"7577","SPU_005740_Developmental","SPU_005740","Developmental",0.152634757211115,-0.00459646004278885
"7578","SPU_005740_Maternal","SPU_005740","Maternal",-0.00518358440041506,0.0038194277944371
"7579","SPU_005741_Developmental","SPU_005741","Developmental",-0.279842849593108,0.0296066137330363
"7580","SPU_005741_Maternal","SPU_005741","Maternal",0.00939174146726555,-0.0291431280860289
"7581","SPU_005742_Developmental","SPU_005742","Developmental",0.986150142931851,-0.250236369564113
"7582","SPU_005742_Maternal","SPU_005742","Maternal",1.42154732456613,-0.361581541121837
"7583","SPU_005743_Developmental","SPU_005743","Developmental",1.19606157701808,-0.0637384264989305
"7584","SPU_005743_Maternal","SPU_005743","Maternal",0.0437444866396858,-0.0066108290539897
"7585","SPU_005744_Developmental","SPU_005744","Developmental",-0.134833138122197,0.02828958053809
"7586","SPU_005744_Maternal","SPU_005744","Maternal",0.317479277685934,0.00854470133392618
"7587","SPU_005747_Developmental","SPU_005747","Developmental",0.0272392173100863,0.0113043770147592
"7588","SPU_005747_Maternal","SPU_005747","Maternal",0.182238198357996,0.0131052866822097
"7589","SPU_005749_Developmental","SPU_005749","Developmental",1.88518566733807,-1.02722299241119
"7590","SPU_005749_Maternal","SPU_005749","Maternal",0.929617871119248,-0.514866578801925
"7591","SPU_005750_Developmental","SPU_005750","Developmental",1.28076608257638,-0.611921601113786
"7592","SPU_005750_Maternal","SPU_005750","Maternal",-0.851790618123483,0.343244731791903
"7593","SPU_005752_Developmental","SPU_005752","Developmental",-0.143563400140845,0.0747343178405731
"7594","SPU_005752_Maternal","SPU_005752","Maternal",0.0512933953512845,-0.0273693117626781
"7595","SPU_005754_Developmental","SPU_005754","Developmental",1.48972207154558,-0.560792306207786
"7596","SPU_005754_Maternal","SPU_005754","Maternal",1.45828852994835,-0.555874340521385
"7597","SPU_005756_Developmental","SPU_005756","Developmental",-0.41255922293328,0.0621336703549675
"7598","SPU_005756_Maternal","SPU_005756","Maternal",0.167412235375732,0.0148635717567874
"7599","SPU_005757_Developmental","SPU_005757","Developmental",0.185194647647883,-0.0402309958317078
"7600","SPU_005757_Maternal","SPU_005757","Maternal",-3.16253933979376,1.10966506133584
"7601","SPU_005759_Developmental","SPU_005759","Developmental",-0.720826935223617,0.475503281036606
"7602","SPU_005759_Maternal","SPU_005759","Maternal",-0.351117925625766,0.240918376323444
"7603","SPU_005762_Developmental","SPU_005762","Developmental",-0.597956423365777,0.119090313663243
"7604","SPU_005762_Maternal","SPU_005762","Maternal",0.313032716505824,-0.0621479268310327
"7605","SPU_005763_Developmental","SPU_005763","Developmental",-0.759148725967346,0.231059204324467
"7606","SPU_005763_Maternal","SPU_005763","Maternal",-1.52684241788545,0.331529452782321
"7607","SPU_005764_Developmental","SPU_005764","Developmental",-0.200216364368533,0.061289721884503
"7608","SPU_005764_Maternal","SPU_005764","Maternal",-0.367018589262816,0.123617192077615
"7609","SPU_005771_Developmental","SPU_005771","Developmental",-0.231613095200489,-0.00963773700853008
"7610","SPU_005771_Maternal","SPU_005771","Maternal",-0.876404189022353,0.142540794902851
"7611","SPU_005775_Developmental","SPU_005775","Developmental",0.448237068181035,-0.165728586071805
"7612","SPU_005775_Maternal","SPU_005775","Maternal",-0.554949778573954,0.136225394580061
"7613","SPU_005776_Developmental","SPU_005776","Developmental",-0.119084983323287,0.00295772733041475
"7614","SPU_005776_Maternal","SPU_005776","Maternal",-0.116977608904592,-0.00593043653249414
"7615","SPU_005777_Developmental","SPU_005777","Developmental",-0.887436328072342,0.265793661540656
"7616","SPU_005777_Maternal","SPU_005777","Maternal",0.23395955858015,-0.050953660550921
"7617","SPU_005778_Developmental","SPU_005778","Developmental",-0.263804038047739,0.0548722194729167
"7618","SPU_005778_Maternal","SPU_005778","Maternal",-0.534585669167274,0.0441160132957237
"7619","SPU_005779_Developmental","SPU_005779","Developmental",-0.89085692468132,0.146395160432648
"7620","SPU_005779_Maternal","SPU_005779","Maternal",-0.102078371122774,0.0275801892686801
"7621","SPU_005781_Developmental","SPU_005781","Developmental",-0.599523477185571,0.125904830750429
"7622","SPU_005781_Maternal","SPU_005781","Maternal",-0.0372712875952568,-0.0176075230420797
"7623","SPU_005782_Developmental","SPU_005782","Developmental",-0.0493696472518659,0.00888610832335356
"7624","SPU_005782_Maternal","SPU_005782","Maternal",-0.326822685509955,0.0477360978811763
"7625","SPU_005783_Developmental","SPU_005783","Developmental",-0.619009166697521,0.428943332691057
"7626","SPU_005783_Maternal","SPU_005783","Maternal",-0.397239316796849,0.274631553902676
"7627","SPU_005784_Developmental","SPU_005784","Developmental",0.485746307113035,-0.245239510289784
"7628","SPU_005784_Maternal","SPU_005784","Maternal",2.24867797493054,-0.578547377539057
"7629","SPU_005785_Developmental","SPU_005785","Developmental",-0.741880611463975,0.0841257706588256
"7630","SPU_005785_Maternal","SPU_005785","Maternal",-1.00845624287843,0.146251002157813
"7631","SPU_005786_Developmental","SPU_005786","Developmental",-0.462478053444282,0.0806939340334068
"7632","SPU_005786_Maternal","SPU_005786","Maternal",-0.36282313058502,0.115774801137283
"7633","SPU_005787_Developmental","SPU_005787","Developmental",-0.895116317394685,0.17309260119816
"7634","SPU_005787_Maternal","SPU_005787","Maternal",0.684600092889886,-0.0856824567264336
"7635","SPU_005788_Developmental","SPU_005788","Developmental",-0.391073048173841,0.116611202691433
"7636","SPU_005788_Maternal","SPU_005788","Maternal",-0.0358151616561142,-0.0237462875349563
"7637","SPU_005789_Developmental","SPU_005789","Developmental",-1.22208398691633,0.419867429018066
"7638","SPU_005789_Maternal","SPU_005789","Maternal",-0.461387318327687,0.109261485030531
"7639","SPU_005790_Developmental","SPU_005790","Developmental",-0.448227034713806,0.0326129161266443
"7640","SPU_005790_Maternal","SPU_005790","Maternal",0.918828749028746,-0.0752581531921176
"7641","SPU_005791_Developmental","SPU_005791","Developmental",0.0131478154293603,0.0586787430951764
"7642","SPU_005791_Maternal","SPU_005791","Maternal",-0.26639383814808,0.0196388843986008
"7643","SPU_005792_Developmental","SPU_005792","Developmental",1.09687971513533,-0.0988930190133001
"7644","SPU_005792_Maternal","SPU_005792","Maternal",-1.08479260576901,0.0659712594211976
"7645","SPU_005795_Developmental","SPU_005795","Developmental",-0.269281574225872,0.103861930803391
"7646","SPU_005795_Maternal","SPU_005795","Maternal",0.420356211769723,0.00803713498911631
"7647","SPU_005796_Developmental","SPU_005796","Developmental",-0.042797325732382,0.0237901271759716
"7648","SPU_005796_Maternal","SPU_005796","Maternal",-0.123041172623257,0.0701884764121416
"7649","SPU_005798_Developmental","SPU_005798","Developmental",-0.328886427142896,0.0213298929052637
"7650","SPU_005798_Maternal","SPU_005798","Maternal",1.01672233008162,-0.0643226267946104
"7651","SPU_005801_Developmental","SPU_005801","Developmental",-0.398659911560892,0.0730090120121273
"7652","SPU_005801_Maternal","SPU_005801","Maternal",0.890836897933978,-0.223961538080958
"7653","SPU_005802_Developmental","SPU_005802","Developmental",-0.724080541167453,0.172262678057922
"7654","SPU_005802_Maternal","SPU_005802","Maternal",0.0716416463314271,-0.0703765020852678
"7655","SPU_005804_Developmental","SPU_005804","Developmental",-0.176413868316882,0.0462661647709502
"7656","SPU_005804_Maternal","SPU_005804","Maternal",-0.485007405757142,0.166673347158407
"7657","SPU_005806_Developmental","SPU_005806","Developmental",-0.701214793339733,0.15954315685978
"7658","SPU_005806_Maternal","SPU_005806","Maternal",-0.44678539258572,0.108748833661637
"7659","SPU_005812_Developmental","SPU_005812","Developmental",-0.752895995524949,0.24415017298318
"7660","SPU_005812_Maternal","SPU_005812","Maternal",-2.02086556046947,0.650128916712594
"7661","SPU_005813_Developmental","SPU_005813","Developmental",0.52286313749166,-0.457566887741117
"7662","SPU_005813_Maternal","SPU_005813","Maternal",0.813407899618641,-0.686014486165586
"7663","SPU_005814_Developmental","SPU_005814","Developmental",-1.81554337730351,0.655069541137428
"7664","SPU_005814_Maternal","SPU_005814","Maternal",-0.485410056606066,0.186896972804473
"7665","SPU_005815_Developmental","SPU_005815","Developmental",-0.0809572114753699,-0.158924550497937
"7666","SPU_005815_Maternal","SPU_005815","Maternal",-0.0684759104466925,-0.0512233089559978
"7667","SPU_005817_Developmental","SPU_005817","Developmental",0.222258314554679,0.00999369767456578
"7668","SPU_005817_Maternal","SPU_005817","Maternal",-0.00422787860992421,-0.0329454263684224
"7669","SPU_005818_Developmental","SPU_005818","Developmental",-1.33017636901575,0.332490992302958
"7670","SPU_005818_Maternal","SPU_005818","Maternal",3.13700803515952,-0.785125269880101
"7671","SPU_005819_Developmental","SPU_005819","Developmental",-0.00363152008279292,-0.017191416907324
"7672","SPU_005819_Maternal","SPU_005819","Maternal",0.734435025849675,-0.269864081546911
"7673","SPU_005821_Developmental","SPU_005821","Developmental",-0.157411281660469,0.164249693957386
"7674","SPU_005821_Maternal","SPU_005821","Maternal",1.12720962632274,-0.380953524451935
"7675","SPU_005824_Developmental","SPU_005824","Developmental",-1.53647394908004,0.56525173124741
"7676","SPU_005824_Maternal","SPU_005824","Maternal",-2.67196378126968,0.785810210261118
"7677","SPU_005826_Developmental","SPU_005826","Developmental",-0.283777173660011,0.147177751076197
"7678","SPU_005826_Maternal","SPU_005826","Maternal",-0.250759761672239,0.129629852511965
"7679","SPU_005829_Developmental","SPU_005829","Developmental",-0.0204369777364531,-0.0821929863410086
"7680","SPU_005829_Maternal","SPU_005829","Maternal",0.550844141791803,-0.170392303924588
"7681","SPU_005830_Developmental","SPU_005830","Developmental",-2.01739721136622,1.18050546494257
"7682","SPU_005830_Maternal","SPU_005830","Maternal",-2.94811243655863,1.78583780618761
"7683","SPU_005833_Developmental","SPU_005833","Developmental",-0.309443734819481,0.0513417913668336
"7684","SPU_005833_Maternal","SPU_005833","Maternal",0.134314186343982,-0.0323623362469256
"7685","SPU_005834_Developmental","SPU_005834","Developmental",-0.631077474411302,0.169820199805698
"7686","SPU_005834_Maternal","SPU_005834","Maternal",-0.14614891337347,0.134261435110335
"7687","SPU_005835_Developmental","SPU_005835","Developmental",-0.00141558694111837,-0.0949833906621161
"7688","SPU_005835_Maternal","SPU_005835","Maternal",-0.337309101321831,0.0225919299864159
"7689","SPU_005836_Developmental","SPU_005836","Developmental",-0.365865370062922,0.0258830967660927
"7690","SPU_005836_Maternal","SPU_005836","Maternal",-0.225011145543487,0.011410135483328
"7691","SPU_005838_Developmental","SPU_005838","Developmental",0.430439761124093,-0.328042746798272
"7692","SPU_005838_Maternal","SPU_005838","Maternal",-1.2316501470728,0.606469119244729
"7693","SPU_005839_Developmental","SPU_005839","Developmental",-0.22015313026933,0.0199838365271121
"7694","SPU_005839_Maternal","SPU_005839","Maternal",-0.332668037717784,0.033004239474799
"7695","SPU_005840_Developmental","SPU_005840","Developmental",0.279780755628657,-0.082159983031616
"7696","SPU_005840_Maternal","SPU_005840","Maternal",0.216722475783683,-0.0361144352792142
"7697","SPU_005841_Developmental","SPU_005841","Developmental",-3.01636143660504,0.865873054125709
"7698","SPU_005841_Maternal","SPU_005841","Maternal",2.30282692211212,-0.505952146505702
"7699","SPU_005843_Developmental","SPU_005843","Developmental",-0.346112002668977,0.210424369130448
"7700","SPU_005843_Maternal","SPU_005843","Maternal",1.606706280664,-0.951160216329599
"7701","SPU_005844_Developmental","SPU_005844","Developmental",0.0167449213558934,-0.0163633168110395
"7702","SPU_005844_Maternal","SPU_005844","Maternal",-0.209957413745847,0.106689731696549
"7703","SPU_005845_Developmental","SPU_005845","Developmental",0.103090101810044,-0.0991978575427662
"7704","SPU_005845_Maternal","SPU_005845","Maternal",0.477228972904898,-0.0535957513751493
"7705","SPU_005848_Developmental","SPU_005848","Developmental",-0.187696385673091,0.0577384626745411
"7706","SPU_005848_Maternal","SPU_005848","Maternal",0.421251002600784,-0.115488309567465
"7707","SPU_005849_Developmental","SPU_005849","Developmental",0.693797990853477,-0.0600990068068542
"7708","SPU_005849_Maternal","SPU_005849","Maternal",0.316141075914502,-0.0320374904149387
"7709","SPU_005850_Developmental","SPU_005850","Developmental",-0.384104424712306,0.0183517404251734
"7710","SPU_005850_Maternal","SPU_005850","Maternal",0.229638110044206,-0.0215360345348945
"7711","SPU_005851_Developmental","SPU_005851","Developmental",-0.277187338121781,0.0261086624487262
"7712","SPU_005851_Maternal","SPU_005851","Maternal",0.694216239904331,-0.141184277534126
"7713","SPU_005852_Developmental","SPU_005852","Developmental",0.8688731629474,-0.0954855924561855
"7714","SPU_005852_Maternal","SPU_005852","Maternal",-0.43326200820946,0.064078860569035
"7715","SPU_005854_Developmental","SPU_005854","Developmental",0.343935728435109,-0.0676104280103233
