"","logFC","logCPM","F","PValue"
"transcript:SPU_024294-tr",0.337110199248,5.44165596050607,17.7464825741318,4.05274595019734e-05
"transcript:SPU_001927-tr",-0.031387099217742,5.64731723768426,0.180719046209308,0.671283818189062
"transcript:SPU_005561-tr",-0.322891202401781,1.81179939029915,2.14865185206043,0.144508607894707
"transcript:SPU_012494-tr",-0.562252293621274,4.86424683414246,5.81747920735659,0.0379904913096281
"transcript:SPU_012489-tr",-0.136104942447386,4.48315219920351,2.08315692673192,0.150738459513526
"transcript:SPU_012493-tr",-0.206997902079657,3.03953887845132,2.01335897238644,0.157717175895121
"transcript:SPU_012492-tr",0.093228495997357,3.55792954626837,0.535207769016292,0.465414459114519
"transcript:SPU_004045-tr",-0.197985312560015,2.7894064337811,1.56227654626036,0.213018786833691
"transcript:SPU_028416-tr",0.15003265795727,8.80210115176785,6.13227905383235,0.0142341327293378
"transcript:SPU_006043-tr",-0.0486983715755494,1.10151906034667,0.0278736267041914,0.867601067000697
"transcript:SPU_006042-tr",0.804100149277042,2.96148196367145,30.2116054796107,1.36752643923693e-07
"transcript:SPU_006041-tr",-0.492866645929411,0.866156850834978,2.43626907388568,0.120383615140676
"transcript:SPU_003164-tr",0.103073802781762,1.82655260689891,0.2383290145093,0.626033199758815
"transcript:SPU_006037-tr",0.657430265763596,2.40828056248963,12.4931637110973,0.000548993727624368
"transcript:SPU_012462-tr",-0.695664998855727,2.5280705412909,15.1769861297109,0.000142230766383776
"transcript:SPU_005680-tr",-0.104585108185948,2.18392589618039,0.281611021353031,0.596374646882846
"transcript:SPU_005679-tr",-0.178743722737715,3.69813898403761,2.18666454546086,0.141027220207076
"transcript:SPU_005681-tr",-0.208168330351607,2.33061678706932,1.20268084521519,0.274736612502043
"transcript:SPU_015453-tr",0.0853838036062924,2.20060037307586,0.20556962896616,0.650829916073842
"transcript:SPU_015455-tr",-0.128484645562187,2.97495936952216,0.79340322310395,0.374308943145237
"transcript:SPU_015454-tr",0.0155178113661909,3.34417551710963,0.014073646823524,0.905704098160286
"transcript:SPU_018484-tr",-0.071189719670605,0.926006486286739,0.0559963222185814,0.813219326638258
"transcript:SPU_018299-tr",-0.594903221938964,0.565604229517358,2.95213112873834,0.0875517910909493
"transcript:SPU_018300-tr",-0.187106768030454,4.02456520637349,2.65528781690387,0.105673572816742
"transcript:SPU_014646-tr",0.0615365581726813,2.64092996797549,0.143558957604454,0.705232409211377
"transcript:SPU_008571-tr",-0.462870055880401,0.413679099906007,1.65629766010496,0.199821623698216
"transcript:SPU_003362-tr",-0.107864886053123,2.84494375407347,0.484302189296298,0.487412991297658
"transcript:SPU_022308-tr",-0.190600442771848,3.44194481438508,2.13236877399443,0.14602964454986
"transcript:SPU_022309-tr",-0.125411727743082,7.62786308416135,3.89765092198316,0.050514602554694
"transcript:SPU_014503-tr",0.338988692969828,1.49588231199029,1.85967118001931,0.174432868240134
"transcript:SPU_000896-tr",-0.575485345485311,0.964728296468473,3.55084463713502,0.0611908054744804
"transcript:SPU_007334-tr",0.64358215639359,2.55506840929864,14.1192171726486,0.000234252999955427
"transcript:SPU_025175-tr",-0.581390724464879,2.36469441007769,9.91791236088664,0.00192824994685862
"transcript:SPU_004939-tr",0.19546034064852,0.833321225367594,0.380426866343869,0.538184943846844
"transcript:SPU_010446-tr",-0.102438444851493,0.864927652252054,0.115014946112101,0.734916289361902
"transcript:SPU_012671-tr",-0.397433417833364,2.44512669543741,4.95313382220525,0.027334306437423
"transcript:SPU_011133-tr",-0.227877619802914,3.73954011885815,3.87345561519186,0.0506519599506454
"transcript:SPU_015876-tr",-0.0935128801564587,4.33980054245377,0.901550522706766,0.34368956678238
"transcript:SPU_016189-tr",-0.316633439536576,2.88631525564986,4.28112809012871,0.0400233331800202
"transcript:SPU_013184-tr",0.000526803797762466,5.64699898258948,4.86083534749407e-05,0.994445244000306
"transcript:SPU_013183-tr",0.419135490421975,7.40827178412875,25.0384137435173,3.64018354550482e-05
"transcript:SPU_028150-tr",-0.0820027916523142,7.07986659408824,1.80630758310182,0.180710031134597
"transcript:SPU_028149-tr",0.0308931904788478,6.69526929924151,0.24237280638349,0.62312116214
"transcript:SPU_000895-tr",-0.229235361440892,1.5916573173799,0.913315758746666,0.340568423926744
"transcript:SPU_014964-tr",-0.329346187385838,0.766385967142374,1.08025580776348,0.300089381646699
"transcript:SPU_003275-tr",0.788058351864209,0.49422379714802,4.95211868984508,0.0273498986454202
"transcript:SPU_027442-tr",0.00488274866340691,1.22376530187848,0.000303772744023584,0.986114377376399
"transcript:SPU_020859-tr",-0.186287668541046,0.239106404525659,0.226072652645583,0.635050534269563
"transcript:SPU_008792-tr",0.318874028415266,2.87423612037562,4.4501647468048,0.0363352392359956
"transcript:SPU_001552-tr",0.298934727764265,2.83573176698743,3.8456866940721,0.0514778075381426
"transcript:SPU_011253-tr",0.135185665962068,6.56978154023733,4.51995101859074,0.0349190161980902
"transcript:SPU_011254-tr",0.136691185093402,2.73621443987479,0.726049704487862,0.395343538065447
"transcript:SPU_005460-tr",-0.703899617331707,1.70741187536108,9.60081267730662,0.00227001614048078
"transcript:SPU_005352-tr",0.02947195492748,2.78102654078532,0.0340055804240655,0.853910726441171
"transcript:SPU_005234-tr",-0.685872823418757,2.34583144260919,3.76187611489057,0.0771636138478251
"transcript:SPU_005235-tr",0.117891823064056,2.84791186463418,0.59054639535814,0.443254663777132
"transcript:SPU_016919-tr",0.878567711652838,0.229270316488983,5.08649503104663,0.0253648617047182
"transcript:SPU_016918-tr",-0.202305424406535,5.17871481955209,1.70001871206777,0.21607011814127
"transcript:SPU_004224-tr",-0.0666434346542708,3.03496010166024,0.204099974729569,0.652003962348086
"transcript:SPU_004219-tr",0.122068721420899,4.89086289823577,1.93013724758887,0.166527304214179
"transcript:SPU_004220-tr",0.0797903855229319,8.10677175360456,1.8927610561802,0.17066767482056
"transcript:SPU_004223-tr",-0.336746855043564,5.82209984577232,19.0955273575548,2.17952594246736e-05
"transcript:SPU_004222-tr",0.0809636607857725,5.02188601881403,0.942179814536147,0.333071723774428
"transcript:SPU_021608-tr",0.0835419702302682,8.55632692558775,1.9494188762293,0.164436752720654
"transcript:SPU_015712-tr",0.196795162939458,7.47429803974364,8.98412582578499,0.0034337823177435
"transcript:SPU_002428-tr",-0.0805124471493222,5.67127288613572,1.2134109105017,0.27218639263769
"transcript:SPU_022141-tr",0.12608024716743,3.03541687175369,0.74869638642478,0.388086419593377
"transcript:SPU_027913-tr",0.352556037235759,0.00995826939280555,0.690624669901721,0.407096381273491
"transcript:SPU_002510-tr",-0.177794817381951,4.44647078050488,3.39511946264088,0.0670994869872943
"transcript:SPU_002511-tr",-0.103037719361428,3.39141098932262,0.652325805925841,0.420390429628412
"transcript:SPU_002512-tr",-0.28963929400748,4.67770844315885,10.3337318002364,0.00155832983473975
"transcript:SPU_002529-tr",-0.0674274863141282,5.48717742825606,0.776864277311686,0.379323619325003
"transcript:SPU_002528-tr",-0.035768328157974,4.88496029899543,0.164204355545504,0.685814978110096
"transcript:SPU_005428-tr",-0.139980402286042,2.40241999379476,0.659137407329931,0.417979250678192
"transcript:SPU_005429-tr",0.867216932773238,1.11707716548074,8.31068652929534,0.00468277924218934
"transcript:SPU_005430-tr",-0.101186145753359,0.80726696506455,0.0979293863880021,0.754769056963021
"transcript:SPU_005431-tr",0.617974337963908,0.802451643992272,3.32847854375996,0.0700070270113827
"transcript:SPU_002515-tr",0.201579606201198,7.54015850059721,10.5841598052564,0.0013714261403954
"transcript:SPU_024861-tr",-0.551265240372126,1.71589335500695,6.09059820113268,0.0145617948548691
"transcript:SPU_010206-tr",0.501195496614772,5.86536773250885,38.1059219968804,3.26632131846044e-08
"transcript:SPU_018626-tr",-0.154372390203836,3.69729999428502,1.75721400548971,0.186718531554312
"transcript:SPU_003928-tr",0.312692869296771,2.98882510670886,4.79221226402403,0.0299266269794385
"transcript:SPU_018605-tr",0.162634038763763,1.6275727212688,0.477384623490008,0.49053451917273
"transcript:SPU_012956-tr",0.222750100032648,1.32378300448773,0.708156012078142,0.401217261976436
"transcript:SPU_025933-tr",-0.346656671095411,0.468609325746003,0.961018286415863,0.328298073199547
"transcript:SPU_025928-tr",-0.899480120739446,3.90194995257647,58.6632575259214,1.26736339016656e-12
"transcript:SPU_025931-tr",0.111709565851093,1.35664102350295,0.19163171560108,0.662107533758824
"transcript:SPU_021271-tr",0.57115714475033,2.22797102282512,8.89495132604998,0.00327218029776708
"transcript:SPU_004955-tr",-0.470165767035115,0.947674904857364,2.28078702701159,0.132807965578106
"transcript:SPU_010190-tr",-0.0895180770706971,4.38362762740514,0.841071235974273,0.360366076196033
"transcript:SPU_010189-tr",0.248744327664797,1.13278658972854,0.803319184406364,0.371347117510216
"transcript:SPU_014739-tr",0.159706908716697,0.938653461125168,0.272796914321593,0.602129238126581
"transcript:SPU_011466-tr",-0.127311722069395,3.47290065213105,1.02798963239919,0.312045871830806
"transcript:SPU_011464-tr",-0.3265543288845,1.96048488389057,2.43637685670965,0.120375466640996
"transcript:SPU_024005-tr",0.74251662764784,1.49848208588796,8.65942664136237,0.00369973366770282
"transcript:SPU_017014-tr",0.407771735777447,1.6132068967847,2.95536388073582,0.0873799975257332
"transcript:SPU_017015-tr",0.539142347948581,2.87551471891753,12.3981440346175,0.000549388066701744
"transcript:SPU_019118-tr",0.243228529880173,7.3955492544607,16.4308689699887,7.61129372268857e-05
"transcript:SPU_019117-tr",-0.188492937968665,2.65812264453847,1.29844999227623,0.256070317370819
"transcript:SPU_002874-tr",-0.5205747937947,4.40732211864941,28.9305965181599,2.40448407727581e-07
"transcript:ENSRNA022742486-T1",0.21665464340779,0.57435979194801,0.414733766053263,0.520428620493671
"transcript:SPU_021239-tr",-0.0829092590501819,2.66052259786098,0.250691562711605,0.617224335648457
"transcript:SPU_021238-tr",-0.10975834975511,4.24799034587026,1.20874545239713,0.273106866407005
"transcript:SPU_018456-tr",-0.0854017837876224,2.1146828652872,0.198830896077006,0.656223193520744
"transcript:SPU_017796-tr",-0.164452772141988,0.106907158537365,0.168627726646689,0.681841950425117
"transcript:SPU_011210-tr",-0.133031630558529,1.31143981097983,0.247356425316003,0.61957359530764
"transcript:SPU_012439-tr",-0.0247255967586466,1.45266791684706,0.0102255014913136,0.919571219988824
"transcript:SPU_028896-tr",0.00799109495365277,4.91946062170095,0.0084693567988366,0.926781290286236
"transcript:SPU_028897-tr",-0.491591961701725,0.806727407832053,2.44325280230271,0.119856907878014
"transcript:SPU_018164-tr",0.593620818299768,1.35963758313618,5.13150963228819,0.0247341760515677
"transcript:SPU_001929-tr",0.154842265651915,4.93576589314945,3.10887555810112,0.0796305056397515
"transcript:SPU_001933-tr",0.000599486253069992,6.86262410360432,9.34362550873725e-05,0.992298701090873
"transcript:SPU_025683-tr",0.245747981169755,6.96199185676237,11.9622760380935,0.000975108844280117
"transcript:SPU_025682-tr",0.137981149930211,6.19225012128858,4.1334645150322,0.0435699995373646
"transcript:SPU_003353-tr",-0.215134437280574,2.72170892119861,1.87362896708836,0.172833038605325
"transcript:SPU_003350-tr",-0.526839730930144,2.78800294521511,11.3824471197455,0.000914881148546106
"transcript:SPU_003352-tr",0.179255377765314,6.26834773501439,6.95813820471989,0.00910368112682135
"transcript:SPU_003351-tr",-0.635304757292899,0.773143721701501,1.72165975886097,0.205386043605479
"transcript:SPU_001932-tr",0.127863591742637,0.172637856534208,0.102919950194129,0.748740156938564
"transcript:SPU_024267-tr",0.00625180811548379,0.0707644137718521,0.000237736781148786,0.987715882771217
"transcript:SPU_002185-tr",-0.219647955978172,1.63757028128629,0.803683348403127,0.371286535966697
"transcript:SPU_002184-tr",-0.0033083506906466,3.49840127814842,0.000708699346184453,0.978792352549681
"transcript:SPU_002176-tr",0.0626696708267721,5.03733672811002,0.516069621637808,0.473521630162648
"transcript:SPU_002177-tr",0.256453670518416,3.93735563602061,5.08802348539714,0.0253763937313661
"transcript:SPU_002178-tr",-0.169282663405822,3.52437352624849,1.80926933546546,0.180354824072684
"transcript:SPU_002182-tr",-0.350040226618172,3.994897610925,10.3259337219452,0.0015645514692508
"transcript:SPU_002179-tr",0.399636724673515,1.09722630195641,1.87850784353276,0.172277841927587
"transcript:SPU_006391-tr",-0.0029121499246886,7.13479247334511,0.00222141251023074,0.96246244497075
"transcript:SPU_019255-tr",0.204390607318722,4.08628138172731,3.84597631011763,0.0514691205852203
"transcript:SPU_023143-tr",-0.084766241950875,3.47001767010721,0.466077834353435,0.495709387396153
"transcript:SPU_011661-tr",0.352428288693582,3.94647477329654,9.36520407990053,0.00269884924142496
"transcript:SPU_024842-tr",-0.341116081655187,0.983683281366111,1.23650070378815,0.267687930679882
"transcript:SPU_004043-tr",-0.0334609585736298,1.99729436889262,0.0262773738382286,0.871413758929341
"transcript:SPU_016722-tr",-0.0582724529780076,2.37665253459098,0.104757286096967,0.746584274566389
"transcript:SPU_023011-tr",-0.25719572561316,2.57242111465102,1.88488964329267,0.174345305135617
"transcript:SPU_021617-tr",0.0414753788044495,2.14433075127325,0.046234743781855,0.830002679524417
"transcript:SPU_019979-tr",-0.0631334088989608,1.86907679028501,0.0870750537562452,0.768282574785444
"transcript:SPU_015609-tr",-0.226766885174488,2.05138073073955,1.23474742210088,0.268026219844777
"transcript:SPU_001801-tr",-0.0981312353931019,4.24606570950237,0.914660674210483,0.340214086830688
"transcript:SPU_002314-tr",0.276797273962902,1.83423011323452,1.62746246843442,0.203763004789081
"transcript:SPU_002315-tr",0.261685807991271,3.77452198848974,5.12943486277178,0.0247628806185144
"transcript:SPU_019348-tr",0.356024983017956,1.58579660593624,2.30935527025875,0.13042112309509
"transcript:SPU_005836-tr",0.372034823735921,3.24748616042289,7.69074682928651,0.0061588103312368
"transcript:SPU_000545-tr",-0.133331783632278,4.78836993986201,2.08717482795461,0.150347592090708
"transcript:SPU_024895-tr",-0.333620153723084,2.81478392659199,4.60358786284388,0.0332980878410488
"transcript:SPU_021636-tr",0.0837914743184335,2.50997068592231,0.24439896637408,0.62167341814893
"transcript:SPU_021637-tr",0.287006998254145,4.79882640203627,9.77148948366221,0.00207898098081788
"transcript:SPU_021638-tr",0.153644765621157,2.04907834290045,0.588254986203769,0.444139114106089
"transcript:SPU_018402-tr",-0.787077998313574,0.205733586431221,4.04390814720773,0.0458823415422006
"transcript:SPU_018403-tr",-0.224264669761269,4.98425528109404,6.72541245666897,0.0103181091549168
"transcript:SPU_018405-tr",0.150494399196715,5.90326068462732,4.47663418471058,0.0357910634374703
"transcript:SPU_018407-tr",0.274258699272365,6.50347687358703,17.0652564734549,5.61201570040741e-05
"transcript:SPU_018408-tr",-0.0957135274900285,7.04937794182075,2.39211417391124,0.123774209833683
"transcript:SPU_027176-tr",-0.166033300492103,1.63113425815435,0.491894109602402,0.484025060938831
"transcript:SPU_027177-tr",0.860659273702744,0.183785725683832,4.43075740666119,0.0367397790658208
"transcript:SPU_016403-tr",0.0409096259801462,5.97012413057029,0.32571239340866,0.568934606641613
"transcript:SPU_021694-tr",0.131502269630599,4.24560971993118,1.54564493865685,0.215608236467827
"transcript:SPU_021693-tr",0.0980802466963219,3.49523415883813,0.610173805420876,0.435788979102779
"transcript:SPU_021695-tr",1.18967253236495,0.915288132639608,13.7621160517169,0.000287249307019718
"transcript:SPU_021696-tr",-0.380090270325184,3.5484732223456,9.75916806445309,0.00209220332677161
"transcript:SPU_001268-tr",-1.12940905226432,-0.0524164709105111,6.53576582210353,0.0114313091757162
"transcript:SPU_021697-tr",-0.228248278492259,5.89782277277907,10.1599768395657,0.0017031620592229
"transcript:SPU_023186-tr",0.136131110071216,6.53222520661473,4.2449724247936,0.0408624629186675
"transcript:SPU_000243-tr",0.222643752579507,6.87354673419827,11.650460468885,0.000803264455016792
"transcript:SPU_000240-tr",-0.196106972890548,2.49546503228204,1.26197055793492,0.262833419894826
"transcript:SPU_002933-tr",-0.0913006077935,6.32551279816669,1.7833620892076,0.183489737403046
"transcript:SPU_023843-tr",0.170136434121627,0.910234188229779,0.323358069365758,0.570333249150822
"transcript:SPU_022456-tr",-0.39367536258363,1.48414003268106,2.44239070251041,0.119921787387532
"transcript:SPU_021513-tr",-0.069471285526945,3.36673742017411,0.263553649513375,0.60834356373798
"transcript:SPU_008786-tr",-0.130468438563039,3.90584249676814,1.28060865550398,0.259350588996438
"transcript:SPU_010902-tr",0.00910489213307696,6.30602993928964,0.019199915905631,0.88995588643025
"transcript:SPU_018770-tr",-0.370646067500992,0.408260302500879,1.04304141006356,0.30853985414784
"transcript:SPU_008999-tr",0.037023406388763,4.13881809645007,0.130998526908202,0.71784025479363
"transcript:SPU_012278-tr",-0.0221659141349175,5.33535796879434,0.0780424648231865,0.780301319605868
"transcript:SPU_000323-tr",-0.0501144616205071,3.26594586067099,0.136354026978514,0.712383982906371
"transcript:SPU_000322-tr",0.253867039014202,6.22947765582927,13.6422721689993,0.000296255199063507
"transcript:SPU_000321-tr",-0.00204573863451469,5.86295790089091,0.000788063792834305,0.977636674282808
"transcript:SPU_000310-tr",-0.123705887680956,6.17949782637287,3.361783564122,0.0684425400372387
"transcript:SPU_000319-tr",0.16307854075298,2.80758731665147,1.11022966601037,0.293500022997641
"transcript:SPU_000312-tr",0.0121921006673396,4.26086087475223,0.0137153468790403,0.906906592552583
"transcript:SPU_007509-tr",-0.669051487371898,0.252488332453803,2.76092953957061,0.0984014072596697
"transcript:SPU_000320-tr",0.075238300169419,2.89954145079986,0.233197794966883,0.629772729935696
"transcript:SPU_000311-tr",-0.0154530079389835,0.979505741429735,0.00266640625603763,0.958877249937462
"transcript:SPU_022971-tr",0.254689326450541,0.224779169317702,0.420340314227177,0.517788070958886
"transcript:SPU_022879-tr",-0.164016883695613,2.90115126411195,1.14984718905667,0.285108694353772
"transcript:SPU_024963-tr",-0.31023005632429,2.24728155002187,2.65040128053179,0.105341824886702
"transcript:SPU_024964-tr",0.090209991327765,4.15362459694553,0.748438190671931,0.388168074273954
"transcript:SPU_028780-tr",-0.0570983461875389,1.82348209332514,0.0683664062639244,0.794041039739467
"transcript:SPU_027018-tr",-0.328814068651039,3.68298451294339,7.40033925824598,0.00718649529708006
"transcript:SPU_003955-tr",-0.116708764847979,4.35269384194689,1.43786422644993,0.232123532719505
"transcript:SPU_003956-tr",0.165883477500291,2.73238656664848,1.09278695431904,0.297311572976131
"transcript:SPU_013583-tr",-0.248165215904612,2.90416096281969,2.82354403784899,0.0946941279335342
"transcript:SPU_015213-tr",-0.185595583239537,2.83284157038004,1.48928111003539,0.223987289221512
"transcript:SPU_015214-tr",0.171461670251269,4.22960974662001,2.6655368617966,0.104360267164148
"transcript:SPU_013584-tr",-0.46548317536546,4.93039643315303,19.0587160866306,7.86463744103344e-05
"transcript:SPU_002694-tr",0.00964748210542325,3.91586636655893,0.00733242427033418,0.931859811753641
"transcript:SPU_002696-tr",0.0405759740647737,4.75626676668314,0.195409737761614,0.65900334461319
"transcript:SPU_022158-tr",-0.0673799297098535,9.36005673669975,1.2964321990826,0.256438708807518
"transcript:SPU_022157-tr",0.119561489932673,5.56869272896857,2.42598727631673,0.12116376956898
"transcript:SPU_022153-tr",0.137094132486104,9.5464297278586,5.2999684748797,0.0225159822732981
"transcript:SPU_022156-tr",0.0355387888561898,3.53723314028474,0.0852546866742212,0.770648328433924
"transcript:SPU_022155-tr",-0.091387869359512,3.16462736797863,0.430944963116467,0.512397036833586
"transcript:SPU_010713-tr",-0.200967343550484,0.457114506901473,0.295871915707497,0.587183473873684
"transcript:SPU_007744-tr",-0.303755789751999,1.56975481576862,1.69133246303847,0.195153532381918
"transcript:SPU_005926-tr",-0.180571678549322,4.91928665163863,1.56345570269637,0.229837150956239
"transcript:SPU_011771-tr",-0.0626427379794287,5.21808287225064,0.553293753861987,0.457983086667188
"transcript:SPU_017642-tr",0.11320734608893,7.50943695754562,3.58942227071672,0.0598151941375978
"transcript:SPU_017627-tr",0.250022213633977,8.0492755749068,17.7222634481359,4.09979828266288e-05
"transcript:SPU_003628-tr",-0.243571208783798,2.35351221646496,1.82833071384112,0.178088128069522
"transcript:SPU_024711-tr",0.0668002760328002,4.72849412313864,0.553027472655078,0.458091125420137
"transcript:SPU_024713-tr",0.946240379065778,4.0131330604413,47.5426173051015,3.29189761904303e-08
"transcript:SPU_022565-tr",-0.353466469453597,1.71480247262674,2.15953770562239,0.143559610768589
"transcript:SPU_008724-tr",-0.0206592247289813,1.46406913541505,0.00679390643990642,0.934403829949904
"transcript:SPU_003498-tr",-0.446784113100113,3.61242305199225,12.9862412520736,0.000409910908702753
"transcript:SPU_003499-tr",-0.495870125842797,4.98922967064262,28.7098511770682,3.00512039509317e-07
"transcript:SPU_000964-tr",-0.129496655356729,5.53567648622061,2.8303757800748,0.0942990078181962
"transcript:SPU_003942-tr",-0.0136773644605468,2.99624007969462,0.00924465030506377,0.923513334544022
"transcript:SPU_003941-tr",0.364091711472511,3.975063483177,8.66500035281064,0.00449836685686666
"transcript:SPU_028110-tr",0.394603691243325,5.71988168891812,27.1313215166834,5.35122110032066e-07
"transcript:SPU_000746-tr",0.639058053697479,2.63577003834794,15.0276523621827,0.000150195680808365
"transcript:SPU_028857-tr",0.0477083647633611,6.07258958455615,0.463959027351277,0.496689363093158
"transcript:SPU_026291-tr",0.176907375774852,7.31836534788991,8.72517535046091,0.00357490135671769
"transcript:SPU_026292-tr",-0.0209267415027164,3.043836242703,0.0210347977442862,0.884852871394152
"transcript:SPU_008930-tr",0.227948263453571,2.19964428478376,1.44070593958174,0.231664601548478
"transcript:SPU_008929-tr",0.175733323323085,7.08211042117835,8.03208644114084,0.00514196083288172
"transcript:SPU_011575-tr",-0.321275254417078,3.95277354517877,8.32995706292446,0.00439624908454948
"transcript:SPU_011574-tr",-0.00707335076845934,8.37646899934593,0.0143696040090715,0.904722491748026
"transcript:SPU_008256-tr",-0.0231426346352321,1.30515114871487,0.00761799902910525,0.930548884790991
"transcript:SPU_008927-tr",0.3050098186712,5.20581518384644,13.7873802746375,0.000275797996035167
"transcript:SPU_004079-tr",-0.0914309888330706,4.78848562968972,0.994611721329087,0.320009391655348
"transcript:SPU_014310-tr",-0.333150581014334,0.577838408632178,0.914241305972963,0.340351145444991
"transcript:SPU_005863-tr",-0.00326308913510484,5.21963453227757,0.00153472505186443,0.968795541928569
"transcript:SPU_015805-tr",0.142180135931311,0.786309036765269,0.191582708335606,0.662148039212811
"transcript:SPU_014669-tr",0.19644705195072,0.460037319686649,0.297621384314226,0.586079501210315
"transcript:SPU_005862-tr",0.180337868796185,8.23043939820659,8.98192276807581,0.00312743059494577
"transcript:SPU_001745-tr",0.156337495620372,6.66850628871838,5.99157546291977,0.0153720699378918
"transcript:SPU_001744-tr",0.302825665181274,7.3366688802417,23.9597292994345,2.24069237026794e-06
"transcript:SPU_014075-tr",0.0556665412630656,1.14753868826,0.037770765698619,0.846177027665995
"transcript:SPU_023003-tr",0.150873573116809,4.35288322214335,2.28944330755843,0.13207959323604
"transcript:SPU_017216-tr",-0.148326244658117,3.16060933548922,1.11040652084648,0.293461700342708
"transcript:SPU_017215-tr",-0.0517683315217119,4.69476165258031,0.317920409247342,0.573589579257942
"transcript:SPU_014027-tr",0.186123710244402,4.49729667343311,3.31140360975498,0.072107560083178
"transcript:SPU_023765-tr",-0.226365240301935,2.10628129644759,1.39660199085467,0.238913686122553
"transcript:SPU_023766-tr",0.188573433400116,3.36339713002687,1.87063088823432,0.173308606212492
"transcript:SPU_023764-tr",0.100935986266767,5.73411339227043,1.79847621312675,0.181653194575385
"transcript:SPU_002051-tr",0.045172488572162,3.46675464005716,0.10508302150944,0.746503126768907
"transcript:SPU_023467-tr",0.834841246788449,1.99887737311361,14.2481238455667,0.000231326933024587
"transcript:SPU_006906-tr",-0.0523638450846567,5.16389760489495,0.416027520907105,0.51977953619293
"transcript:SPU_006905-tr",0.133761233049382,3.40385197658078,1.01451277465295,0.315229503678342
"transcript:SPU_021971-tr",0.0635145144303295,2.76385586616579,0.162236433686285,0.687602597981694
"transcript:SPU_028837-tr",0.148655672667713,4.55229721949293,2.52269158382008,0.114043086369057
"transcript:SPU_028835-tr",-0.191172929250627,2.85210478932516,1.50365038540843,0.22197169240019
"transcript:SPU_024180-tr",-0.254224066958543,2.70139717477245,2.53473812748372,0.113189168269973
"transcript:SPU_024181-tr",-0.27906434574094,2.23160383961341,2.06418938291227,0.152805700279483
"transcript:SPU_008819-tr",0.104592002543746,0.673879645968811,0.103372632617547,0.748207031251796
"transcript:SPU_024475-tr",0.417633048141693,2.1641321896967,4.9194309734573,0.0278570002946303
"transcript:SPU_004811-tr",-0.408712150019884,0.584838906531182,1.47309472834682,0.226510854803578
"transcript:SPU_019081-tr",-0.169237606795303,6.69032331401338,6.70533865860555,0.0104304292548937
"transcript:SPU_016589-tr",0.40190929708038,7.55947406612423,42.4994026888711,7.45247219184545e-10
"transcript:SPU_016588-tr",0.0853488228740145,5.31681851035829,1.17256433377226,0.280380476033408
"transcript:SPU_016587-tr",0.0875841519822851,8.16245530030526,2.20577323485687,0.13931310642497
"transcript:SPU_030141-tr",0.0142319034153786,3.06400190919092,0.00972172668182834,0.921570851271172
"transcript:SPU_015346-tr",0.644942819402204,1.62057151569784,7.2709608591147,0.00769984299805372
"transcript:SPU_016441-tr",0.204508224568185,7.2137768374006,10.9660374361813,0.00112946427264782
"transcript:SPU_008325-tr",-0.179922312001055,5.81620177989373,5.96513132020844,0.0155962925075205
"transcript:SPU_008326-tr",-0.400266607286479,6.28213772206653,34.4028140494343,2.22143654189856e-08
"transcript:SPU_008327-tr",-0.309273906991058,5.87586840833224,18.7191352775987,2.55380228177784e-05
"transcript:SPU_008328-tr",-0.483537935825185,5.93190979194967,45.7711247451981,1.96770005486885e-10
"transcript:SPU_028219-tr",0.25712370811363,3.07681249003265,3.39868524381862,0.0669575186363669
"transcript:SPU_028218-tr",-0.255525973621803,4.06199470527326,5.76015873213879,0.0174540212294354
"transcript:SPU_028217-tr",-0.0273387030327847,3.63562187639063,0.0530471218316661,0.818115288777193
"transcript:SPU_028216-tr",0.0359482708292384,3.88476178406176,0.10007364744918,0.752122276054914
"transcript:SPU_028731-tr",-0.473035304372447,2.17653626889961,6.22900139555157,0.0135029563917691
"transcript:SPU_028744-tr",-0.042548297808806,2.21646933462671,0.0493707907633565,0.824428509634628
"transcript:SPU_001906-tr",-0.214474687409492,1.46892318471239,0.776757995270152,0.379356151128114
"transcript:SPU_028743-tr",-0.0210662979898457,4.3601245235841,0.0449459746964456,0.83235272995656
"transcript:SPU_028732-tr",0.272724415119233,2.94385349792885,3.44608271792056,0.0651008696184826
"transcript:SPU_028733-tr",-0.0512082147043226,3.84678908568109,0.208138332801006,0.648802152216281
"transcript:SPU_028734-tr",-0.187090239152371,5.81806454825765,6.92199626659495,0.00928211876413573
"transcript:SPU_028735-tr",-0.161254581700515,7.16285921178059,6.96446832062388,0.00907279546696018
"transcript:SPU_028736-tr",0.499328015144456,4.62696926844199,21.61358779186,1.58582511454077e-05
"transcript:SPU_028739-tr",-0.226804286517788,2.91862816533224,2.03470404810694,0.155613328148783
"transcript:SPU_028741-tr",-0.245455597016112,2.9936322398255,2.84061413059747,0.0937102461709238
"transcript:SPU_028011-tr",-0.335061700418022,3.07456597776202,5.60558323596205,0.0190066778990182
"transcript:SPU_028740-tr",0.0572618359875055,1.60462430717571,0.0586909948269078,0.808863649381435
"transcript:SPU_025675-tr",0.314768718777543,1.83614077121683,1.97656727128397,0.162555413171052
"transcript:SPU_025674-tr",0.222179469502796,2.55106108655358,1.72390198200791,0.1909288345623
"transcript:SPU_025672-tr",-0.334410312294103,2.75450442985559,4.33443068599759,0.038819371605235
"transcript:SPU_025676-tr",-0.0971345666078315,5.72581081455127,1.80750741450574,0.18056603553106
