"geneid","binom"
"SPU_005998","0"
"SPU_005999","0"
"SPU_006000","0"
"SPU_006001","0"
"SPU_006002","0"
"SPU_006003","0"
"SPU_006004","0"
"SPU_006005","0"
"SPU_006007","0"
"SPU_006009","0"
"SPU_006015","0"
"SPU_006016","0"
"SPU_006017","0"
"SPU_006021","0"
"SPU_006026","0"
"SPU_006027","0"
"SPU_006029","0"
"SPU_006030","0"
"SPU_006031","0"
"SPU_006032","0"
"SPU_006034","0"
"SPU_006037","0"
"SPU_006039","0"
"SPU_006040","0"
"SPU_006041","1"
"SPU_006042","0"
"SPU_006043","1"
"SPU_006044","0"
"SPU_006047","0"
"SPU_006048","0"
"SPU_006053","0"
"SPU_006054","0"
"SPU_006055","0"
"SPU_006056","0"
"SPU_006057","0"
"SPU_006058","0"
"SPU_006059","0"
"SPU_006060","0"
"SPU_006063","0"
"SPU_006064","0"
"SPU_006065","1"
"SPU_006067","0"
"SPU_006069","1"
"SPU_006070","0"
"SPU_006071","0"
"SPU_006072","0"
"SPU_006074","0"
"SPU_006076","0"
"SPU_006079","0"
"SPU_006080","0"
"SPU_006081","0"
"SPU_006082","0"
"SPU_006091","0"
"SPU_006092","0"
"SPU_006093","0"
"SPU_006096","0"
"SPU_006097","0"
"SPU_006103","0"
"SPU_006104","0"
"SPU_006105","0"
"SPU_006106","0"
"SPU_006107","1"
"SPU_006108","0"
"SPU_006110","0"
"SPU_006112","1"
"SPU_006115","0"
"SPU_006117","0"
"SPU_006118","0"
"SPU_006119","0"
"SPU_006122","0"
"SPU_006123","0"
"SPU_006124","0"
"SPU_006125","0"
"SPU_006127","0"
"SPU_006128","0"
"SPU_006129","1"
"SPU_006130","0"
"SPU_006132","0"
"SPU_006133","0"
"SPU_006134","0"
"SPU_006136","0"
"SPU_006137","0"
"SPU_006139","0"
"SPU_006143","0"
"SPU_006144","0"
"SPU_006145","0"
"SPU_006147","0"
"SPU_006148","0"
"SPU_006149","0"
"SPU_006151","0"
"SPU_006153","0"
"SPU_006158","1"
"SPU_006160","0"
"SPU_006161","0"
"SPU_006162","0"
"SPU_006163","0"
"SPU_006168","0"
"SPU_006169","0"
"SPU_006170","0"
"SPU_006171","0"
"SPU_006172","0"
"SPU_006175","0"
"SPU_006177","1"
"SPU_006180","0"
"SPU_006181","0"
"SPU_006186","0"
"SPU_006187","0"
"SPU_006188","0"
"SPU_006189","0"
"SPU_006191","1"
"SPU_006195","0"
"SPU_006196.b","0"
"SPU_006198","1"
"SPU_006199","0"
"SPU_006202","1"
"SPU_006206","1"
"SPU_006209","0"
"SPU_006210","0"
"SPU_006211","0"
"SPU_006212","0"
"SPU_006213","0"
"SPU_006214","0"
"SPU_006215","0"
"SPU_006216","0"
"SPU_006220","0"
"SPU_006221","0"
"SPU_006225","0"
"SPU_006227","0"
"SPU_006228","0"
"SPU_006230","0"
"SPU_006233","0"
"SPU_006234","1"
"SPU_006237","0"
"SPU_006238","0"
"SPU_006239","0"
"SPU_006241","0"
"SPU_006242","0"
"SPU_006243","0"
"SPU_006248","0"
"SPU_006255","0"
"SPU_006256","0"
"SPU_006257","0"
"SPU_006258","0"
"SPU_006259","0"
"SPU_006261","0"
"SPU_006262","0"
"SPU_006266","0"
"SPU_006268","0"
"SPU_006269","0"
"SPU_006270","0"
"SPU_006271","0"
"SPU_006272","0"
"SPU_006274","0"
"SPU_006281","0"
"SPU_006282","0"
"SPU_006283","0"
"SPU_006284","0"
"SPU_006285","0"
"SPU_006292","0"
"SPU_006299","0"
"SPU_006300","1"
"SPU_006301","0"
"SPU_006302","0"
"SPU_006303","1"
"SPU_006304","0"
"SPU_006305","0"
"SPU_006306","0"
"SPU_006307","0"
"SPU_006308","0"
"SPU_006311","0"
"SPU_006312","0"
"SPU_006317","0"
"SPU_006318","0"
"SPU_006319","0"
"SPU_006320","1"
"SPU_006321","0"
"SPU_006322","0"
"SPU_006324","0"
"SPU_006325","0"
"SPU_006326","0"
"SPU_006331","0"
"SPU_006332","0"
"SPU_006333","0"
"SPU_006336","0"
"SPU_006337","0"
"SPU_006338","1"
"SPU_006342","0"
"SPU_006344","0"
"SPU_006347","0"
"SPU_006348","0"
"SPU_006349","0"
"SPU_006353","0"
"SPU_006358","0"
"SPU_006362","0"
"SPU_006364","1"
"SPU_006365","0"
"SPU_006367","0"
"SPU_006368","1"
"SPU_006369","0"
"SPU_006370","0"
"SPU_006372","0"
"SPU_006373","0"
"SPU_006374","0"
"SPU_006375","0"
"SPU_006377","0"
"SPU_006378","0"
"SPU_006379","0"
"SPU_006381","1"
"SPU_006382","0"
"SPU_006383","0"
"SPU_006384","0"
"SPU_006386","0"
"SPU_006387","0"
"SPU_006390","0"
"SPU_006391","0"
"SPU_006392","0"
"SPU_006393","0"
"SPU_006394","0"
"SPU_006395","0"
"SPU_006396","0"
"SPU_006398","0"
"SPU_006400","0"
"SPU_006401","0"
"SPU_006403","1"
"SPU_006404","0"
"SPU_006405","0"
"SPU_006409","0"
"SPU_006410","0"
"SPU_006411","0"
"SPU_006412","0"
"SPU_006414","0"
"SPU_006415","0"
"SPU_006417","1"
"SPU_006419","0"
"SPU_006422","0"
"SPU_006423","1"
"SPU_006424","0"
"SPU_006427","0"
"SPU_006428","0"
"SPU_006430","1"
"SPU_006432","0"
"SPU_006434","1"
"SPU_006435","1"
"SPU_006436","0"
"SPU_006437","0"
"SPU_006438","0"
"SPU_006439","1"
"SPU_006440","0"
"SPU_006441","0"
"SPU_006442","0"
"SPU_006443","0"
"SPU_006444","0"
"SPU_006446","0"
"SPU_006451","0"
"SPU_006452","0"
"SPU_006453","0"
"SPU_006455","1"
"SPU_006456","0"
"SPU_006457","0"
"SPU_006458","0"
"SPU_006459","0"
"SPU_006460","0"
"SPU_006462","0"
"SPU_006463","0"
"SPU_006464","1"
"SPU_006465","0"
"SPU_006466","0"
"SPU_006470","0"
"SPU_006471","0"
"SPU_006472","0"
"SPU_006473","0"
"SPU_006474","0"
"SPU_006475","0"
"SPU_006478","0"
"SPU_006483","0"
"SPU_006484","0"
"SPU_006485","0"
"SPU_006487","0"
"SPU_006488","1"
"SPU_006489","0"
"SPU_006495","0"
"SPU_006496","0"
"SPU_006497","1"
"SPU_006501","0"
"SPU_006502","0"
"SPU_006503","0"
"SPU_006505","0"
"SPU_006509","0"
"SPU_006513","0"
"SPU_006516","0"
"SPU_006521","0"
"SPU_006522","0"
"SPU_006525","0"
"SPU_006528","0"
"SPU_006536","0"
"SPU_006543","0"
"SPU_006544","0"
"SPU_006545","0"
"SPU_006547","0"
"SPU_006548","0"
"SPU_006550","0"
"SPU_006552","1"
"SPU_006555","0"
"SPU_006557","0"
"SPU_006558","0"
"SPU_006561","0"
"SPU_006564","1"
"SPU_006565","0"
"SPU_006568","0"
"SPU_006569","0"
"SPU_006570","0"
"SPU_006576","0"
"SPU_006577","0"
"SPU_006579","0"
"SPU_006580","0"
"SPU_006582","0"
"SPU_006583","0"
"SPU_006584","0"
"SPU_006585","0"
"SPU_006586","0"
"SPU_006587","0"
"SPU_006588","0"
"SPU_006589","1"
"SPU_006590","0"
"SPU_006596","0"
"SPU_006598","0"
"SPU_006599","0"
"SPU_006602","0"
"SPU_006603","0"
"SPU_006604","0"
"SPU_006605","0"
"SPU_006606","1"
"SPU_006607","0"
"SPU_006608","0"
"SPU_006609","1"
"SPU_006612","0"
"SPU_006613","0"
"SPU_006614","0"
"SPU_006617","0"
"SPU_006619","0"
"SPU_006621","1"
"SPU_006623","0"
"SPU_006626","0"
"SPU_006627","1"
"SPU_006629","0"
"SPU_006631","0"
"SPU_006633","0"
"SPU_006634","0"
"SPU_006635","0"
"SPU_006636","0"
"SPU_006637","0"
"SPU_006638","0"
"SPU_006645","0"
"SPU_006646","0"
"SPU_006650","0"
"SPU_006654","1"
"SPU_006656","1"
"SPU_006657","0"
"SPU_006658","0"
"SPU_006659","0"
"SPU_006662","0"
"SPU_006663","0"
"SPU_006665","1"
"SPU_006666","0"
"SPU_006667","0"
"SPU_006668","0"
"SPU_006670","0"
"SPU_006672","0"
"SPU_006673","0"
"SPU_006674","0"
"SPU_006676","0"
"SPU_006677","1"
"SPU_006678","1"
"SPU_006679","0"
"SPU_006680","0"
"SPU_006682","0"
"SPU_006683","1"
"SPU_006684","0"
"SPU_006685","0"
"SPU_006686","0"
"SPU_006687","0"
"SPU_006689","0"
"SPU_006692","1"
"SPU_006693","0"
"SPU_006698","0"
"SPU_006699","0"
"SPU_006700","1"
"SPU_006701","0"
"SPU_006702","1"
"SPU_006703","1"
"SPU_006705","0"
"SPU_006706","1"
"SPU_006708","0"
"SPU_006709","0"
"SPU_006713","0"
"SPU_006716","0"
"SPU_006718","0"
"SPU_006719","1"
"SPU_006720","0"
"SPU_006721","0"
"SPU_006723","0"
"SPU_006725","0"
"SPU_006726","0"
"SPU_006730","0"
"SPU_006732","0"
"SPU_006735","0"
"SPU_006736","0"
"SPU_006740","1"
"SPU_006742","0"
"SPU_006743","0"
"SPU_006746","0"
"SPU_006747","0"
"SPU_006748","0"
"SPU_006749","0"
"SPU_006752","0"
"SPU_006753","0"
"SPU_006755","0"
"SPU_006761","1"
"SPU_006762","0"
"SPU_006765","0"
"SPU_006766","0"
"SPU_006767","0"
"SPU_006768","0"
"SPU_006769","0"
"SPU_006770","1"
"SPU_006772","0"
"SPU_006773","0"
"SPU_006777","0"
"SPU_006778","0"
"SPU_006779","0"
"SPU_006781","0"
"SPU_006782","0"
"SPU_006783","1"
"SPU_006784","0"
"SPU_006785","0"
"SPU_006786","0"
"SPU_006787","0"
"SPU_006788","0"
"SPU_006789","0"
"SPU_006790","0"
"SPU_006792","0"
"SPU_006793","0"
"SPU_006794","0"
"SPU_006795","0"
"SPU_006796","0"
"SPU_006797","0"
"SPU_006801","0"
"SPU_006803","0"
"SPU_006804","0"
"SPU_006808","0"
"SPU_006809","0"
"SPU_006810","0"
"SPU_006811","0"
"SPU_006812","0"
"SPU_006814","0"
"SPU_006816","1"
"SPU_006823","1"
"SPU_006824","0"
"SPU_006826","0"
"SPU_006828","0"
"SPU_006830","0"
"SPU_006836","0"
"SPU_006838","0"
"SPU_006840","0"
"SPU_006841","0"
"SPU_006842","0"
"SPU_006844","0"
"SPU_006845","0"
"SPU_006846","0"
"SPU_006847","0"
"SPU_006848","0"
"SPU_006850","0"
"SPU_006851","0"
"SPU_006852","0"
"SPU_006853","0"
"SPU_006859","0"
"SPU_006860","0"
"SPU_006861","0"
"SPU_006864","0"
"SPU_006865","0"
"SPU_006867","0"
"SPU_006869","0"
"SPU_006870","0"
"SPU_006871","0"
"SPU_006872","0"
"SPU_006873","0"
"SPU_006876","0"
"SPU_006880","0"
"SPU_006882","0"
"SPU_006886","0"
"SPU_006888","0"
"SPU_006890","0"
"SPU_006894","0"
"SPU_006897","0"
"SPU_006898","0"
"SPU_006900","0"
"SPU_006902","0"
"SPU_006903","0"
"SPU_006905","0"
"SPU_006906","0"
"SPU_006907","0"
"SPU_006909","0"
"SPU_006911","0"
"SPU_006912","0"
"SPU_006913","0"
"SPU_006915","0"
"SPU_006917","0"
"SPU_006922","0"
"SPU_006930","0"
"SPU_006931","0"
"SPU_006932","0"
"SPU_006936","0"
"SPU_006937","0"
"SPU_006938","0"
"SPU_006941","0"
"SPU_006942","0"
"SPU_006944","0"
"SPU_006945","0"
"SPU_006947","0"
"SPU_006949","0"
"SPU_006953","0"
"SPU_006954","0"
"SPU_006956","0"
"SPU_006957","0"
"SPU_006959","0"
"SPU_006960","0"
"SPU_006966","0"
"SPU_006967","0"
"SPU_006968","0"
"SPU_006971","0"
"SPU_006972","0"
"SPU_006973","0"
"SPU_006974","0"
"SPU_006976","1"
"SPU_006977","0"
"SPU_006978","0"
"SPU_006983","1"
"SPU_006984","1"
"SPU_006988","0"
"SPU_006990","0"
"SPU_006991","0"
"SPU_006993","0"
"SPU_006994","0"
"SPU_006995","0"
"SPU_006996","0"
"SPU_006997","0"
"SPU_006999","0"
"SPU_007000","0"
"SPU_007003","0"
"SPU_007006","0"
"SPU_007007","0"
"SPU_007008","0"
"SPU_007011","0"
"SPU_007012","1"
"SPU_007013","0"
"SPU_007014","0"
"SPU_007016","0"
"SPU_007019","0"
"SPU_007020","0"
"SPU_007023","0"
"SPU_007025","0"
"SPU_007026","1"
"SPU_007027","0"
"SPU_007028","0"
"SPU_007029","0"
"SPU_007031","0"
"SPU_007033","0"
"SPU_007034","1"
"SPU_007036","0"
"SPU_007041","0"
"SPU_007042","0"
"SPU_007044","0"
"SPU_007045","0"
"SPU_007048","1"
"SPU_007050","0"
"SPU_007051","1"
"SPU_007054","0"
"SPU_007055","0"
"SPU_007057","0"
"SPU_007058","0"
"SPU_007059","1"
"SPU_007060","0"
"SPU_007067","0"
"SPU_007069","0"
"SPU_007071","0"
"SPU_007072","0"
"SPU_007074","0"
"SPU_007077","1"
"SPU_007078","0"
"SPU_007081","0"
"SPU_007083","0"
"SPU_007084","1"
"SPU_007086","0"
"SPU_007087","0"
"SPU_007091","0"
"SPU_007092","0"
"SPU_007094","0"
"SPU_007096","0"
"SPU_007097","0"
"SPU_007098","0"
"SPU_007101","0"
"SPU_007106","1"
"SPU_007107","0"
"SPU_007108","0"
"SPU_007109","0"
"SPU_007110","0"
"SPU_007111","0"
"SPU_007114","0"
"SPU_007119","0"
"SPU_007120","0"
"SPU_007121","0"
"SPU_007122","0"
"SPU_007125","1"
"SPU_007127","0"
"SPU_007128","0"
"SPU_007129","0"
"SPU_007130","0"
"SPU_007132","0"
"SPU_007137","0"
"SPU_007140","0"
"SPU_007141","0"
"SPU_007142","0"
"SPU_007143","1"
"SPU_007144","0"
"SPU_007145","0"
"SPU_007146","0"
"SPU_007147","0"
"SPU_007148","0"
"SPU_007150","0"
"SPU_007154","0"
"SPU_007155","0"
"SPU_007161","0"
"SPU_007163","0"
"SPU_007165","0"
"SPU_007167","0"
"SPU_007169","0"
"SPU_007170","0"
"SPU_007171","0"
"SPU_007172","0"
"SPU_007173","0"
"SPU_007174","0"
"SPU_007175","0"
"SPU_007176","0"
"SPU_007179","0"
"SPU_007180","0"
"SPU_007181","1"
"SPU_007184","1"
"SPU_007185","0"
"SPU_007186","0"
"SPU_007187","0"
"SPU_007188","0"
"SPU_007189","1"
"SPU_007190","0"
"SPU_007192","0"
"SPU_007193","0"
"SPU_007194","0"
"SPU_007195","0"
"SPU_007196","0"
"SPU_007198","0"
"SPU_007199","0"
"SPU_007202","0"
"SPU_007204","0"
"SPU_007205.b","0"
"SPU_007207","0"
"SPU_007208","0"
"SPU_007209","0"
"SPU_007210","0"
"SPU_007212","0"
"SPU_007214","0"
"SPU_007215","1"
"SPU_007216","0"
"SPU_007219","0"
"SPU_007220","0"
"SPU_007221","0"
"SPU_007222","0"
"SPU_007226","0"
"SPU_007228","0"
"SPU_007231","0"
"SPU_007232","0"
"SPU_007233","0"
"SPU_007234","0"
"SPU_007240","0"
"SPU_007243","0"
"SPU_007244","0"
"SPU_007246","0"
"SPU_007247","0"
"SPU_007248","0"
"SPU_007249","0"
"SPU_007250","0"
"SPU_007251","0"
"SPU_007252","0"
"SPU_007253","0"
"SPU_007254","0"
"SPU_007255","0"
"SPU_007257","0"
"SPU_007258","0"
"SPU_007260","0"
"SPU_007261","0"
"SPU_007262","0"
"SPU_007263","0"
"SPU_007264","0"
"SPU_007265","0"
"SPU_007266","0"
"SPU_007270","0"
"SPU_007272","0"
"SPU_007274","0"
"SPU_007275","0"
"SPU_007277","1"
"SPU_007280","0"
"SPU_007282","0"
"SPU_007283","0"
"SPU_007284","0"
"SPU_007289","0"
"SPU_007292","1"
"SPU_007293","0"
"SPU_007294","0"
"SPU_007295","0"
"SPU_007296","0"
"SPU_007297","1"
"SPU_007302","0"
"SPU_007304","0"
"SPU_007307","1"
"SPU_007308","0"
"SPU_007309","0"
"SPU_007312","0"
"SPU_007317","0"
"SPU_007319","1"
"SPU_007324","0"
"SPU_007325","0"
"SPU_007326","0"
"SPU_007327","0"
"SPU_007334","0"
"SPU_007337","0"
"SPU_007339","0"
"SPU_007340","0"
"SPU_007341","0"
"SPU_007342","0"
"SPU_007343","0"
"SPU_007344","0"
"SPU_007345","0"
"SPU_007346","0"
"SPU_007349","0"
"SPU_007354","0"
"SPU_007357","0"
"SPU_007359","0"
"SPU_007360","0"
"SPU_007361","0"
"SPU_007362","0"
"SPU_007363","0"
"SPU_007364","0"
"SPU_007368","0"
"SPU_007369","0"
"SPU_007372","0"
"SPU_007374","0"
"SPU_007376","0"
"SPU_007377","0"
"SPU_007379","0"
"SPU_007386","0"
"SPU_007387","0"
"SPU_007390","0"
"SPU_007391","0"
"SPU_007392","0"
"SPU_007395","0"
"SPU_007397","0"
"SPU_007403","0"
"SPU_007405","0"
"SPU_007406","0"
"SPU_007407","0"
"SPU_007408","0"
"SPU_007409","0"
"SPU_007410","0"
"SPU_007411","0"
"SPU_007412","0"
"SPU_007413","0"
"SPU_007414","0"
"SPU_007417","0"
"SPU_007419","0"
"SPU_007424","0"
"SPU_007425","0"
"SPU_007426","1"
"SPU_007428","0"
"SPU_007431","0"
"SPU_007433","1"
"SPU_007435","0"
"SPU_007436","0"
"SPU_007437","0"
"SPU_007441","0"
"SPU_007443","0"
"SPU_007445","0"
"SPU_007448","0"
"SPU_007449","0"
"SPU_007450","1"
"SPU_007451","0"
"SPU_007452","0"
"SPU_007453","0"
"SPU_007454","1"
"SPU_007456","0"
"SPU_007457","0"
"SPU_007458","0"
"SPU_007460","1"
"SPU_007461","0"
"SPU_007462","0"
"SPU_007464","0"
"SPU_007468","0"
"SPU_007475","0"
"SPU_007478","0"
"SPU_007479","0"
"SPU_007480","0"
"SPU_007481","0"
"SPU_007482","0"
"SPU_007483","0"
"SPU_007484","0"
"SPU_007485","0"
"SPU_007486","0"
"SPU_007493","0"
"SPU_007497","0"
"SPU_007498","0"
"SPU_007499","0"
"SPU_007500","0"
"SPU_007501","0"
"SPU_007502","0"
"SPU_007504","1"
"SPU_007505","0"
"SPU_007507","0"
"SPU_007509","0"
"SPU_007510","0"
"SPU_007511","0"
"SPU_007512","0"
"SPU_007513","0"
"SPU_007514","0"
"SPU_007515","0"
"SPU_007516","0"
"SPU_007517","1"
"SPU_007519","0"
"SPU_007522","0"
"SPU_007523","0"
"SPU_007524","0"
"SPU_007530","0"
"SPU_007531","0"
"SPU_007532","0"
"SPU_007534","0"
"SPU_007535","0"
"SPU_007536","0"
"SPU_007537","0"
"SPU_007538","0"
"SPU_007539","0"
"SPU_007540","0"
"SPU_007541","0"
"SPU_007543","0"
"SPU_007545","0"
"SPU_007546","0"
"SPU_007550","0"
"SPU_007551","0"
"SPU_007552","0"
"SPU_007553","0"
"SPU_007554","0"
"SPU_007555","0"
"SPU_007557","0"
"SPU_007560","0"
"SPU_007562","0"
"SPU_007563","0"
"SPU_007564","0"
"SPU_007567","0"
"SPU_007568","0"
"SPU_007569","0"
"SPU_007570","0"
"SPU_007578","0"
"SPU_007579","0"
"SPU_007580","1"
"SPU_007581","1"
"SPU_007583","0"
"SPU_007585","1"
"SPU_007586","0"
"SPU_007587","0"
"SPU_007588","0"
"SPU_007589","0"
"SPU_007590","0"
"SPU_007592","0"
"SPU_007593","0"
"SPU_007595","0"
"SPU_007596","0"
"SPU_007597","0"
"SPU_007598","0"
"SPU_007599","0"
"SPU_007601","0"
"SPU_007603","0"
"SPU_007604","0"
"SPU_007607","0"
"SPU_007610","0"
"SPU_007611","0"
"SPU_007613","0"
"SPU_007614","0"
"SPU_007618","0"
"SPU_007622","0"
"SPU_007623","0"
"SPU_007624","0"
"SPU_007630","1"
"SPU_007631","0"
"SPU_007634","0"
"SPU_007635","0"
"SPU_007636","0"
"SPU_007638","0"
"SPU_007643","0"
"SPU_007644","0"
"SPU_007645","1"
"SPU_007653","0"
"SPU_007654","0"
"SPU_007655","0"
"SPU_007656","0"
"SPU_007657","0"
"SPU_007661","0"
"SPU_007662","0"
"SPU_007663","0"
"SPU_007664","1"
"SPU_007665","0"
"SPU_007667","0"
"SPU_007668","1"
"SPU_007669","1"
"SPU_007670","0"
"SPU_007671","0"
"SPU_007672","0"
"SPU_007673","0"
"SPU_007674","0"
"SPU_007675","0"
"SPU_007676","0"
"SPU_007678","0"
"SPU_007680","0"
"SPU_007682","0"
"SPU_007683","0"
"SPU_007684","0"
"SPU_007685","0"
"SPU_007686","0"
"SPU_007691","0"
"SPU_007693","0"
"SPU_007694","0"
"SPU_007696","0"
"SPU_007698","1"
"SPU_007699","1"
"SPU_007700","0"
"SPU_007703","0"
"SPU_007704","0"
"SPU_007710","0"
"SPU_007715","0"
"SPU_007719","1"
"SPU_007720","0"
"SPU_007721","0"
"SPU_007722","0"
"SPU_007723","0"
"SPU_007724","0"
"SPU_007725","0"
"SPU_007726","0"
"SPU_007727","0"
"SPU_007729","0"
"SPU_007732","0"
"SPU_007733","0"
"SPU_007734","0"
"SPU_007735","0"
"SPU_007736","0"
"SPU_007739","0"
"SPU_007744","1"
"SPU_007745","0"
"SPU_007747","0"
"SPU_007748","0"
"SPU_007749","0"
"SPU_007750","0"
"SPU_007753","0"
"SPU_007754","0"
"SPU_007755","0"
"SPU_007756","0"
"SPU_007758","0"
"SPU_007759","0"
"SPU_007763","0"
"SPU_007764","0"
"SPU_007765","0"
"SPU_007767","0"
"SPU_007768","0"
"SPU_007770","0"
"SPU_007771","0"
"SPU_007772","0"
"SPU_007773","0"
"SPU_007775","0"
"SPU_007776","0"
"SPU_007777","0"
"SPU_007785","0"
"SPU_007787","1"
"SPU_007788","0"
"SPU_007797","0"
"SPU_007798","0"
"SPU_007799","1"
"SPU_007801","1"
"SPU_007802","0"
"SPU_007803","0"
"SPU_007804","0"
"SPU_007805","0"
"SPU_007809","0"
"SPU_007811","0"
"SPU_007813","0"
"SPU_007815","1"
"SPU_007820","1"
"SPU_007821","0"
"SPU_007823","0"
"SPU_007825","0"
"SPU_007828","0"
"SPU_007834","1"
"SPU_007836","0"
"SPU_007838","0"
"SPU_007841","0"
"SPU_007842","0"
"SPU_007843","0"
"SPU_007846","1"
"SPU_007847","1"
"SPU_007848","0"
"SPU_007849","1"
"SPU_007851","0"
"SPU_007853","1"
"SPU_007854","0"
"SPU_007862","0"
"SPU_007863","0"
"SPU_007864","0"
"SPU_007868","1"
"SPU_007869","0"
"SPU_007870","0"
"SPU_007872","0"
"SPU_007873","0"
"SPU_007875","0"
"SPU_007876","0"
"SPU_007877","0"
"SPU_007878","0"
"SPU_007879","0"
"SPU_007882","0"
"SPU_007883","1"
"SPU_007884","1"
"SPU_007885","0"
"SPU_007887","0"
"SPU_007891","0"
"SPU_007908","0"
"SPU_007909","0"
"SPU_007911","0"
"SPU_007912.b","1"
"SPU_007913","0"
"SPU_007914","0"
"SPU_007919","0"
"SPU_007920","0"
"SPU_007923","0"
"SPU_007927","0"
"SPU_007928","1"
"SPU_007931","0"
"SPU_007933","0"
"SPU_007934","1"
"SPU_007935","0"
"SPU_007939","0"
"SPU_007940","0"
"SPU_007942","0"
"SPU_007943","0"
"SPU_007944","0"
"SPU_007945","0"
"SPU_007946","0"
"SPU_007947","0"
"SPU_007950","0"
"SPU_007951","0"
"SPU_007952","0"
"SPU_007954","0"
"SPU_007955","0"
"SPU_007956","0"
"SPU_007957","0"
"SPU_007958","0"
"SPU_007960","0"
"SPU_007961","1"
"SPU_007962","0"
"SPU_007964","0"
"SPU_007965","0"
"SPU_007966","0"
"SPU_007970","0"
"SPU_007971","0"
"SPU_007972","0"
"SPU_007973","0"
"SPU_007974","0"
"SPU_007975","0"
"SPU_007976","0"
"SPU_007977","0"
"SPU_007978","0"
"SPU_007979","0"
"SPU_007980","0"
"SPU_007981","1"
"SPU_007982","0"
"SPU_007984","0"
"SPU_007985","0"
"SPU_007987","0"
"SPU_007992","0"
"SPU_007995","0"
"SPU_007997","0"
"SPU_007998","0"
"SPU_007999","0"
"SPU_008002","0"
"SPU_008004","0"
"SPU_008007","0"
"SPU_008008","0"
"SPU_008009","0"
"SPU_008010","0"
"SPU_008011","0"
"SPU_008013","0"
"SPU_008017","0"
"SPU_008018","0"
"SPU_008019","0"
"SPU_008020","0"
"SPU_008022","0"
"SPU_008023","0"
"SPU_008024","0"
"SPU_008026","0"
"SPU_008027","0"
"SPU_008029","1"
"SPU_008030","0"
"SPU_008031","0"
"SPU_008034","0"
"SPU_008035","0"
"SPU_008040","0"
"SPU_008041","0"
"SPU_008042","0"
"SPU_008043","0"
"SPU_008045","0"
"SPU_008046","0"
"SPU_008048","0"
"SPU_008049","0"
"SPU_008050","0"
"SPU_008051","0"
"SPU_008052","0"
"SPU_008054","0"
"SPU_008058","0"
"SPU_008062","0"
"SPU_008063","0"
"SPU_008064","0"
"SPU_008066","0"
"SPU_008067","0"
"SPU_008069","0"
"SPU_008070","0"
"SPU_008071","0"
"SPU_008072","0"
"SPU_008073","0"
"SPU_008074","0"
"SPU_008075","0"
"SPU_008077","0"
"SPU_008079","1"
"SPU_008080","0"
"SPU_008083","0"
"SPU_008085","0"
"SPU_008088","0"
"SPU_008089","0"
"SPU_008091","0"
"SPU_008095","0"
"SPU_008097","1"
"SPU_008099","1"
"SPU_008101","0"
"SPU_008102","0"
"SPU_008103","0"
"SPU_008104","0"
"SPU_008107","0"
"SPU_008108","1"
"SPU_008109","1"
"SPU_008110","0"
"SPU_008111","0"
"SPU_008112","0"
"SPU_008113","1"
"SPU_008114","0"
"SPU_008115","0"
"SPU_008116","0"
"SPU_008117","0"
"SPU_008118","0"
"SPU_008119","1"
"SPU_008120","0"
"SPU_008121","0"
"SPU_008122","1"
"SPU_008123","0"
"SPU_008128","0"
"SPU_008131","0"
"SPU_008133","0"
"SPU_008142","0"
"SPU_008143","0"
"SPU_008151","1"
"SPU_008152","0"
"SPU_008157","0"
"SPU_008158","0"
"SPU_008159","0"
"SPU_008160","0"
"SPU_008161","0"
"SPU_008162","0"
"SPU_008163","0"
"SPU_008164","0"
"SPU_008168","1"
"SPU_008170","0"
"SPU_008172","0"
"SPU_008173","0"
"SPU_008174","1"
"SPU_008175","0"
"SPU_008177","0"
"SPU_008178","1"
"SPU_008179","0"
"SPU_008180","0"
"SPU_008183","1"
"SPU_008184","0"
"SPU_008189","0"
"SPU_008192","0"
"SPU_008195","0"
"SPU_008196","0"
"SPU_008199","0"
"SPU_008202","0"
"SPU_008203","0"
"SPU_008204","1"
"SPU_008205","0"
"SPU_008207","1"
"SPU_008209","1"
"SPU_008210","0"
"SPU_008211","0"
"SPU_008214","0"
"SPU_008215","0"
"SPU_008216","0"
"SPU_008217","0"
"SPU_008218","0"
"SPU_008219","0"
"SPU_008221","0"
"SPU_008222","0"
"SPU_008234","0"
"SPU_008237","0"
"SPU_008238","0"
"SPU_008239","0"
"SPU_008241","0"
"SPU_008242","0"
"SPU_008243","0"
"SPU_008244","0"
"SPU_008247","0"
"SPU_008248","1"
"SPU_008249","0"
"SPU_008250","0"
"SPU_008251","0"
"SPU_008252","0"
"SPU_008254","0"
"SPU_008255","0"
"SPU_008256","0"
"SPU_008258","0"
"SPU_008259","0"
"SPU_008262","0"
"SPU_008264","0"
"SPU_008265","0"
"SPU_008266","0"
"SPU_008268","0"
"SPU_008270","0"
"SPU_008272","0"
"SPU_008277","0"
"SPU_008280","0"
"SPU_008281","0"
"SPU_008282","0"
"SPU_008285","0"
"SPU_008286","0"
"SPU_008287","0"
"SPU_008289","1"
"SPU_008290","0"
"SPU_008292","0"
"SPU_008294","0"
"SPU_008296","0"
"SPU_008298","0"
"SPU_008299","0"
"SPU_008300","0"
"SPU_008301","0"
"SPU_008302","0"
"SPU_008303","0"
"SPU_008304","0"
"SPU_008305","0"
"SPU_008309","0"
"SPU_008310","0"
"SPU_008311","0"
"SPU_008312","0"
"SPU_008313","1"
