name	term	lev	seq	value
"cellular homeostasis"	GO:0045454;GO:0019725	2	SPU_009534	0
"cellular homeostasis"	GO:0045454;GO:0019725	2	SPU_010945	0
"cellular homeostasis"	GO:0045454;GO:0019725	2	SPU_013376	0
"cellular homeostasis"	GO:0045454;GO:0019725	2	SPU_015507	0
"cellular homeostasis"	GO:0045454;GO:0019725	2	SPU_017259	0
"cellular homeostasis"	GO:0045454;GO:0019725	2	SPU_017350	0
"cellular homeostasis"	GO:0045454;GO:0019725	2	SPU_018117	0
"cellular homeostasis"	GO:0045454;GO:0019725	2	SPU_018272	1
"cellular homeostasis"	GO:0045454;GO:0019725	2	SPU_018616	0
"cellular homeostasis"	GO:0045454;GO:0019725	2	SPU_018702	0
"cellular homeostasis"	GO:0045454;GO:0019725	2	SPU_018732	0
"cellular homeostasis"	GO:0045454;GO:0019725	2	SPU_019929	0
"cellular homeostasis"	GO:0045454;GO:0019725	2	SPU_020292	0
"cellular homeostasis"	GO:0045454;GO:0019725	2	SPU_023571	0
"cellular homeostasis"	GO:0045454;GO:0019725	2	SPU_024702	0
"cellular homeostasis"	GO:0045454;GO:0019725	2	SPU_024719	0
"cellular homeostasis"	GO:0045454;GO:0019725	2	SPU_025772	0
"cellular homeostasis"	GO:0045454;GO:0019725	2	SPU_025954	0
"cellular homeostasis"	GO:0045454;GO:0019725	2	SPU_025989	0
"cellular homeostasis"	GO:0045454;GO:0019725	2	SPU_026309	1
"cellular homeostasis"	GO:0045454;GO:0019725	2	SPU_026490	0
"cellular homeostasis"	GO:0045454;GO:0019725	2	SPU_027107	0
"cellular homeostasis"	GO:0045454;GO:0019725	2	SPU_027627	1
"cellular homeostasis"	GO:0045454;GO:0019725	2	SPU_028728	0
"cellular homeostasis"	GO:0045454;GO:0019725	2	SPU_001973	0
"cellular homeostasis"	GO:0045454;GO:0019725	2	SPU_004876	0
"cellular homeostasis"	GO:0045454;GO:0019725	2	SPU_007221	1
"cellular homeostasis"	GO:0045454;GO:0019725	2	SPU_007223	0
"cellular homeostasis"	GO:0045454;GO:0019725	2	SPU_012712	0
"cellular homeostasis"	GO:0045454;GO:0019725	2	SPU_019879	0
"cellular homeostasis"	GO:0045454;GO:0019725	2	SPU_024366	0
"cellular homeostasis"	GO:0045454;GO:0019725	2	SPU_024730	0
"cellular homeostasis"	GO:0045454;GO:0019725	2	SPU_026949	0
"cellular homeostasis"	GO:0045454;GO:0019725	2	SPU_027885	1
"cellular homeostasis"	GO:0045454;GO:0019725	2	SPU_028003	0
"small molecule catabolic process"	GO:0046395;GO:0016054;GO:0044282	4	SPU_002182	1
"small molecule catabolic process"	GO:0046395;GO:0016054;GO:0044282	4	SPU_002725	1
"small molecule catabolic process"	GO:0046395;GO:0016054;GO:0044282	4	SPU_003631	0
"small molecule catabolic process"	GO:0046395;GO:0016054;GO:0044282	4	SPU_003632	0
"small molecule catabolic process"	GO:0046395;GO:0016054;GO:0044282	4	SPU_003867	0
"small molecule catabolic process"	GO:0046395;GO:0016054;GO:0044282	4	SPU_008135	0
