name	term	lev	seq	value
"nuclear protein-containing complex"	GO:0140513	2	SPU_000252	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_000544	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_000900	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_001146	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_001308	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_001512	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_002480	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_003075	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_003197	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_003282	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_003644	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_003868	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_004635	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_004860	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_004889	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_005190	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_005276	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_005598	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_005644	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_005659	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_005876	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_005944	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_005987	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_006379	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_006666	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_006861	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_007187	1
"nuclear protein-containing complex"	GO:0140513	2	SPU_007300	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_007377	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_008018	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_008533	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_008840	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_009115	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_009213	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_009277	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_009345	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_009602	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_009651	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_009797	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_010339	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_010546	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_011091	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_011658	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_011676	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_011789	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_011908	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_012051	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_012580	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_012581	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_012696	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_012887	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_012900	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_012930	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_013568	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_013715	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_013996	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_014832	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_015342	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_015364	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_015468	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_016017	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_016687	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_016733	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_016793	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_016844	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_017141	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_017204	1
"nuclear protein-containing complex"	GO:0140513	2	SPU_017205	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_017723	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_017897	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_018354	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_018480	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_018588	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_018944	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_019031	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_019373	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_019519	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_019769	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_020495	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_020766	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_020924	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_021036	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_021077	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_021195	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_021695	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_021810	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_021952	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_022626	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_022847	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_022853	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_023027	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_023334	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_023506	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_023529	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_023685	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_024153	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_024432	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_024927	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_024959	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_025185	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_025399	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_025589	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_025671	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_025732	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_025737	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_026147	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_026339	1
"nuclear protein-containing complex"	GO:0140513	2	SPU_026620	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_026715	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_027408	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_027580	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_028213	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_028430	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_028524	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_028722	0
"nuclear protein-containing complex"	GO:0140513	2	SPU_028771	0
"proteasome core complex, alpha-subunit complex"	GO:0019773	2	SPU_002299	0
"proteasome core complex, alpha-subunit complex"	GO:0019773	2	SPU_004036	0
"proteasome core complex, alpha-subunit complex"	GO:0019773	2	SPU_013097	0
"proteasome core complex, alpha-subunit complex"	GO:0019773	2	SPU_023286	0
"proteasome core complex, alpha-subunit complex"	GO:0019773	2	SPU_026711	0
"cytoplasm"	GO:0005737	2	SPU_000129	0
"cytoplasm"	GO:0005737	2	SPU_000292	0
"cytoplasm"	GO:0005737	2	SPU_000446	0
"cytoplasm"	GO:0005737	2	SPU_000595	0
"cytoplasm"	GO:0005737	2	SPU_000790	0
"cytoplasm"	GO:0005737	2	SPU_000799	1
"cytoplasm"	GO:0005737	2	SPU_001309	0
"cytoplasm"	GO:0005737	2	SPU_001337	0
"cytoplasm"	GO:0005737	2	SPU_001579	1
"cytoplasm"	GO:0005737	2	SPU_001831	0
"cytoplasm"	GO:0005737	2	SPU_002153	0
"cytoplasm"	GO:0005737	2	SPU_002182	0
"cytoplasm"	GO:0005737	2	SPU_002220	0
"cytoplasm"	GO:0005737	2	SPU_002234	0
"cytoplasm"	GO:0005737	2	SPU_002302	0
"cytoplasm"	GO:0005737	2	SPU_002375	0
"cytoplasm"	GO:0005737	2	SPU_002376	0
"cytoplasm"	GO:0005737	2	SPU_002443	0
"cytoplasm"	GO:0005737	2	SPU_002655	0
"cytoplasm"	GO:0005737	2	SPU_002773	0
"cytoplasm"	GO:0005737	2	SPU_002908	0
"cytoplasm"	GO:0005737	2	SPU_003180	1
"cytoplasm"	GO:0005737	2	SPU_003631	0
"cytoplasm"	GO:0005737	2	SPU_003632	0
"cytoplasm"	GO:0005737	2	SPU_003847	0
"cytoplasm"	GO:0005737	2	SPU_004466	0
"cytoplasm"	GO:0005737	2	SPU_004625	0
"cytoplasm"	GO:0005737	2	SPU_004648	0
"cytoplasm"	GO:0005737	2	SPU_004757	0
"cytoplasm"	GO:0005737	2	SPU_004875	0
"cytoplasm"	GO:0005737	2	SPU_004893	0
"cytoplasm"	GO:0005737	2	SPU_004944	0
"cytoplasm"	GO:0005737	2	SPU_005070	0
"cytoplasm"	GO:0005737	2	SPU_005172	0
"cytoplasm"	GO:0005737	2	SPU_005226	0
"cytoplasm"	GO:0005737	2	SPU_005285	0
"cytoplasm"	GO:0005737	2	SPU_005338	0
"cytoplasm"	GO:0005737	2	SPU_005554	0
"cytoplasm"	GO:0005737	2	SPU_005648	0
"cytoplasm"	GO:0005737	2	SPU_005711	0
"cytoplasm"	GO:0005737	2	SPU_005722	0
"cytoplasm"	GO:0005737	2	SPU_005778	0
"cytoplasm"	GO:0005737	2	SPU_006070	0
"cytoplasm"	GO:0005737	2	SPU_006153	0
"cytoplasm"	GO:0005737	2	SPU_006261	0
"cytoplasm"	GO:0005737	2	SPU_006361	0
"cytoplasm"	GO:0005737	2	SPU_006443	0
"cytoplasm"	GO:0005737	2	SPU_006773	0
"cytoplasm"	GO:0005737	2	SPU_007569	0
"cytoplasm"	GO:0005737	2	SPU_007595	0
"cytoplasm"	GO:0005737	2	SPU_007665	0
"cytoplasm"	GO:0005737	2	SPU_007670	0
"cytoplasm"	GO:0005737	2	SPU_007679	0
"cytoplasm"	GO:0005737	2	SPU_008129	0
"cytoplasm"	GO:0005737	2	SPU_008215	1
"cytoplasm"	GO:0005737	2	SPU_008349	0
"cytoplasm"	GO:0005737	2	SPU_008372	0
"cytoplasm"	GO:0005737	2	SPU_008385	0
"cytoplasm"	GO:0005737	2	SPU_008449	0
"cytoplasm"	GO:0005737	2	SPU_008455	0
"cytoplasm"	GO:0005737	2	SPU_008981	0
"cytoplasm"	GO:0005737	2	SPU_009021	0
"cytoplasm"	GO:0005737	2	SPU_009226	0
"cytoplasm"	GO:0005737	2	SPU_009248	0
"cytoplasm"	GO:0005737	2	SPU_009305	0
"cytoplasm"	GO:0005737	2	SPU_009446	0
"cytoplasm"	GO:0005737	2	SPU_009716	0
"cytoplasm"	GO:0005737	2	SPU_009735	0
"cytoplasm"	GO:0005737	2	SPU_009772	0
"cytoplasm"	GO:0005737	2	SPU_010120	0
"cytoplasm"	GO:0005737	2	SPU_010272	0
"cytoplasm"	GO:0005737	2	SPU_010303	0
"cytoplasm"	GO:0005737	2	SPU_010323	0
"cytoplasm"	GO:0005737	2	SPU_010377	0
"cytoplasm"	GO:0005737	2	SPU_010382	0
"cytoplasm"	GO:0005737	2	SPU_010723	0
"cytoplasm"	GO:0005737	2	SPU_010790	1
"cytoplasm"	GO:0005737	2	SPU_010861	0
"cytoplasm"	GO:0005737	2	SPU_010958	0
"cytoplasm"	GO:0005737	2	SPU_011196	0
"cytoplasm"	GO:0005737	2	SPU_011369	0
"cytoplasm"	GO:0005737	2	SPU_011712	0
"cytoplasm"	GO:0005737	2	SPU_011718	0
"cytoplasm"	GO:0005737	2	SPU_011721	0
"cytoplasm"	GO:0005737	2	SPU_011962	0
"cytoplasm"	GO:0005737	2	SPU_011980	0
"cytoplasm"	GO:0005737	2	SPU_012082	0
"cytoplasm"	GO:0005737	2	SPU_012229	0
"cytoplasm"	GO:0005737	2	SPU_012540	0
"cytoplasm"	GO:0005737	2	SPU_012858	0
"cytoplasm"	GO:0005737	2	SPU_013198	0
"cytoplasm"	GO:0005737	2	SPU_013310	0
"cytoplasm"	GO:0005737	2	SPU_013380	0
"cytoplasm"	GO:0005737	2	SPU_013398	0
"cytoplasm"	GO:0005737	2	SPU_013500	0
"cytoplasm"	GO:0005737	2	SPU_013699	0
"cytoplasm"	GO:0005737	2	SPU_014063	0
"cytoplasm"	GO:0005737	2	SPU_014179	0
"cytoplasm"	GO:0005737	2	SPU_014235	0
"cytoplasm"	GO:0005737	2	SPU_014312	0
"cytoplasm"	GO:0005737	2	SPU_014428	0
"cytoplasm"	GO:0005737	2	SPU_014697	0
"cytoplasm"	GO:0005737	2	SPU_014712	0
"cytoplasm"	GO:0005737	2	SPU_014882	0
"cytoplasm"	GO:0005737	2	SPU_014908	0
"cytoplasm"	GO:0005737	2	SPU_014966	0
"cytoplasm"	GO:0005737	2	SPU_015090	0
"cytoplasm"	GO:0005737	2	SPU_015374	0
"cytoplasm"	GO:0005737	2	SPU_015418	0
"cytoplasm"	GO:0005737	2	SPU_015497	0
"cytoplasm"	GO:0005737	2	SPU_015687	0
"cytoplasm"	GO:0005737	2	SPU_015706	0
"cytoplasm"	GO:0005737	2	SPU_015873	0
"cytoplasm"	GO:0005737	2	SPU_016173	0
"cytoplasm"	GO:0005737	2	SPU_016327	1
"cytoplasm"	GO:0005737	2	SPU_016421	0
"cytoplasm"	GO:0005737	2	SPU_016576	0
"cytoplasm"	GO:0005737	2	SPU_016976	0
"cytoplasm"	GO:0005737	2	SPU_017032	0
"cytoplasm"	GO:0005737	2	SPU_017058	0
"cytoplasm"	GO:0005737	2	SPU_017071	0
"cytoplasm"	GO:0005737	2	SPU_017397	0
"cytoplasm"	GO:0005737	2	SPU_017407	0
"cytoplasm"	GO:0005737	2	SPU_017414	0
"cytoplasm"	GO:0005737	2	SPU_017781	0
"cytoplasm"	GO:0005737	2	SPU_017843	0
"cytoplasm"	GO:0005737	2	SPU_018012	0
"cytoplasm"	GO:0005737	2	SPU_018120	0
"cytoplasm"	GO:0005737	2	SPU_018240	0
"cytoplasm"	GO:0005737	2	SPU_018325	0
"cytoplasm"	GO:0005737	2	SPU_018705	1
"cytoplasm"	GO:0005737	2	SPU_018962	0
"cytoplasm"	GO:0005737	2	SPU_019161	0
"cytoplasm"	GO:0005737	2	SPU_019216	0
"cytoplasm"	GO:0005737	2	SPU_019518	1
"cytoplasm"	GO:0005737	2	SPU_019579	0
"cytoplasm"	GO:0005737	2	SPU_019673	0
"cytoplasm"	GO:0005737	2	SPU_019695	0
"cytoplasm"	GO:0005737	2	SPU_020255	0
"cytoplasm"	GO:0005737	2	SPU_020284	0
"cytoplasm"	GO:0005737	2	SPU_020315	0
"cytoplasm"	GO:0005737	2	SPU_020363	0
"cytoplasm"	GO:0005737	2	SPU_020801	0
"cytoplasm"	GO:0005737	2	SPU_021007	0
"cytoplasm"	GO:0005737	2	SPU_021051	0
"cytoplasm"	GO:0005737	2	SPU_021302	0
"cytoplasm"	GO:0005737	2	SPU_021449	0
"cytoplasm"	GO:0005737	2	SPU_021716	0
"cytoplasm"	GO:0005737	2	SPU_022502	0
"cytoplasm"	GO:0005737	2	SPU_023531	1
"cytoplasm"	GO:0005737	2	SPU_023670	0
"cytoplasm"	GO:0005737	2	SPU_023766	0
"cytoplasm"	GO:0005737	2	SPU_023768	0
"cytoplasm"	GO:0005737	2	SPU_023814	0
"cytoplasm"	GO:0005737	2	SPU_023886	0
"cytoplasm"	GO:0005737	2	SPU_023948	0
"cytoplasm"	GO:0005737	2	SPU_023951	0
"cytoplasm"	GO:0005737	2	SPU_023963	0
"cytoplasm"	GO:0005737	2	SPU_023965	0
"cytoplasm"	GO:0005737	2	SPU_024103	0
"cytoplasm"	GO:0005737	2	SPU_024513	0
"cytoplasm"	GO:0005737	2	SPU_024670	0
"cytoplasm"	GO:0005737	2	SPU_024725	0
"cytoplasm"	GO:0005737	2	SPU_024819	0
"cytoplasm"	GO:0005737	2	SPU_025082	0
"cytoplasm"	GO:0005737	2	SPU_025102	0
"cytoplasm"	GO:0005737	2	SPU_025287	0
"cytoplasm"	GO:0005737	2	SPU_025411	0
"cytoplasm"	GO:0005737	2	SPU_025487	0
"cytoplasm"	GO:0005737	2	SPU_025554	0
"cytoplasm"	GO:0005737	2	SPU_025644	0
"cytoplasm"	GO:0005737	2	SPU_025697	0
"cytoplasm"	GO:0005737	2	SPU_025762	0
"cytoplasm"	GO:0005737	2	SPU_025836	1
"cytoplasm"	GO:0005737	2	SPU_026031	0
"cytoplasm"	GO:0005737	2	SPU_026898	0
"cytoplasm"	GO:0005737	2	SPU_027216	0
"cytoplasm"	GO:0005737	2	SPU_027935	1
"cytoplasm"	GO:0005737	2	SPU_027968	0
"cytoplasm"	GO:0005737	2	SPU_028312	0
"cytoplasm"	GO:0005737	2	SPU_028633	0
"cytoplasm"	GO:0005737	2	SPU_028917	0
"cytoplasm"	GO:0005737	2	SPU_028926	0
"cytoplasm"	GO:0005737	2	SPU_030140	0
"RNA polymerase II transcription regulator complex"	GO:0090575	2	SPU_001308	0
"RNA polymerase II transcription regulator complex"	GO:0090575	2	SPU_001512	0
"RNA polymerase II transcription regulator complex"	GO:0090575	2	SPU_003868	0
"RNA polymerase II transcription regulator complex"	GO:0090575	2	SPU_008840	0
"RNA polymerase II transcription regulator complex"	GO:0090575	2	SPU_009345	0
"RNA polymerase II transcription regulator complex"	GO:0090575	2	SPU_009651	0
"RNA polymerase II transcription regulator complex"	GO:0090575	2	SPU_011091	0
"RNA polymerase II transcription regulator complex"	GO:0090575	2	SPU_011658	0
"RNA polymerase II transcription regulator complex"	GO:0090575	2	SPU_016687	0
"RNA polymerase II transcription regulator complex"	GO:0090575	2	SPU_017723	0
"RNA polymerase II transcription regulator complex"	GO:0090575	2	SPU_017897	0
"RNA polymerase II transcription regulator complex"	GO:0090575	2	SPU_018354	0
"RNA polymerase II transcription regulator complex"	GO:0090575	2	SPU_020924	0
"RNA polymerase II transcription regulator complex"	GO:0090575	2	SPU_023685	0
"RNA polymerase II transcription regulator complex"	GO:0090575	2	SPU_025589	0
"RNA polymerase II transcription regulator complex"	GO:0090575	2	SPU_025737	0
"RNA polymerase II transcription regulator complex"	GO:0090575	2	SPU_026339	1
"RNA polymerase II transcription regulator complex"	GO:0090575	2	SPU_028430	0
"respiratory chain complex"	GO:0098803	3	SPU_008073	0
"respiratory chain complex"	GO:0098803	3	SPU_012732	0
"respiratory chain complex"	GO:0098803	3	SPU_019118	0
"respiratory chain complex"	GO:0098803	3	SPU_022135	0
"respiratory chain complex"	GO:0098803	3	SPU_028389	0
"ribonucleoprotein complex"	GO:1990904	2	SPU_000303	0
"ribonucleoprotein complex"	GO:1990904	2	SPU_000405	0
"ribonucleoprotein complex"	GO:1990904	2	SPU_001889	0
"ribonucleoprotein complex"	GO:1990904	2	SPU_003197	0
"ribonucleoprotein complex"	GO:1990904	2	SPU_003292	0
"ribonucleoprotein complex"	GO:1990904	2	SPU_004635	0
"ribonucleoprotein complex"	GO:1990904	2	SPU_004860	0
"ribonucleoprotein complex"	GO:1990904	2	SPU_005252	0
"ribonucleoprotein complex"	GO:1990904	2	SPU_005825	0
"ribonucleoprotein complex"	GO:1990904	2	SPU_005944	0
"ribonucleoprotein complex"	GO:1990904	2	SPU_006213	0
"ribonucleoprotein complex"	GO:1990904	2	SPU_006605	0
"ribonucleoprotein complex"	GO:1990904	2	SPU_007057	0
"ribonucleoprotein complex"	GO:1990904	2	SPU_007265	0
"ribonucleoprotein complex"	GO:1990904	2	SPU_008394	0
"ribonucleoprotein complex"	GO:1990904	2	SPU_008852	0
"ribonucleoprotein complex"	GO:1990904	2	SPU_009068	0
"ribonucleoprotein complex"	GO:1990904	2	SPU_010312	0
"ribonucleoprotein complex"	GO:1990904	2	SPU_010936	0
"ribonucleoprotein complex"	GO:1990904	2	SPU_011572	0
"ribonucleoprotein complex"	GO:1990904	2	SPU_012581	0
"ribonucleoprotein complex"	GO:1990904	2	SPU_012930	0
"ribonucleoprotein complex"	GO:1990904	2	SPU_013452	0
"ribonucleoprotein complex"	GO:1990904	2	SPU_013662	0
"ribonucleoprotein complex"	GO:1990904	2	SPU_014454	0
"ribonucleoprotein complex"	GO:1990904	2	SPU_015342	0
"ribonucleoprotein complex"	GO:1990904	2	SPU_015818	0
"ribonucleoprotein complex"	GO:1990904	2	SPU_016200	0
"ribonucleoprotein complex"	GO:1990904	2	SPU_016553	0
"ribonucleoprotein complex"	GO:1990904	2	SPU_016634	0
"ribonucleoprotein complex"	GO:1990904	2	SPU_016793	0
"ribonucleoprotein complex"	GO:1990904	2	SPU_017141	0
"ribonucleoprotein complex"	GO:1990904	2	SPU_017142	0
"ribonucleoprotein complex"	GO:1990904	2	SPU_017204	1
"ribonucleoprotein complex"	GO:1990904	2	SPU_017205	0
"ribonucleoprotein complex"	GO:1990904	2	SPU_018172	0
"ribonucleoprotein complex"	GO:1990904	2	SPU_018588	0
"ribonucleoprotein complex"	GO:1990904	2	SPU_019736	0
"ribonucleoprotein complex"	GO:1990904	2	SPU_019769	0
"ribonucleoprotein complex"	GO:1990904	2	SPU_020329	0
"ribonucleoprotein complex"	GO:1990904	2	SPU_020766	0
"ribonucleoprotein complex"	GO:1990904	2	SPU_021168	0
"ribonucleoprotein complex"	GO:1990904	2	SPU_021952	0
"ribonucleoprotein complex"	GO:1990904	2	SPU_022957	0
"ribonucleoprotein complex"	GO:1990904	2	SPU_023529	0
"ribonucleoprotein complex"	GO:1990904	2	SPU_023895	0
"ribonucleoprotein complex"	GO:1990904	2	SPU_024348	0
"ribonucleoprotein complex"	GO:1990904	2	SPU_024432	0
"ribonucleoprotein complex"	GO:1990904	2	SPU_026541	0
"ribonucleoprotein complex"	GO:1990904	2	SPU_026620	0
"ribonucleoprotein complex"	GO:1990904	2	SPU_026970	1
"ribonucleoprotein complex"	GO:1990904	2	SPU_028771	0
"nuclear pore"	GO:0005643	2	SPU_002480	0
"nuclear pore"	GO:0005643	2	SPU_003075	0
"nuclear pore"	GO:0005643	2	SPU_003282	0
"nuclear pore"	GO:0005643	2	SPU_003644	0
"nuclear pore"	GO:0005643	2	SPU_005987	0
"nuclear pore"	GO:0005643	2	SPU_006379	0
"nuclear pore"	GO:0005643	2	SPU_009115	0
"nuclear pore"	GO:0005643	2	SPU_009213	0
"nuclear pore"	GO:0005643	2	SPU_011789	0
"nuclear pore"	GO:0005643	2	SPU_012900	0
"nuclear pore"	GO:0005643	2	SPU_013715	0
"nuclear pore"	GO:0005643	2	SPU_015468	0
"non-membrane-bounded organelle"	GO:0043232;GO:0043228	3	SPU_000241	1
"non-membrane-bounded organelle"	GO:0043232;GO:0043228	3	SPU_000379	0
"non-membrane-bounded organelle"	GO:0043232;GO:0043228	3	SPU_000395	0
"non-membrane-bounded organelle"	GO:0043232;GO:0043228	3	SPU_000914	0
"non-membrane-bounded organelle"	GO:0043232;GO:0043228	3	SPU_001232	0
"non-membrane-bounded organelle"	GO:0043232;GO:0043228	3	SPU_001330	0
"non-membrane-bounded organelle"	GO:0043232;GO:0043228	3	SPU_001462	0
"non-membrane-bounded organelle"	GO:0043232;GO:0043228	3	SPU_001585	0
"non-membrane-bounded organelle"	GO:0043232;GO:0043228	3	SPU_001865	0
"non-membrane-bounded organelle"	GO:0043232;GO:0043228	3	SPU_001935	0
"non-membrane-bounded organelle"	GO:0043232;GO:0043228	3	SPU_002366	1
"non-membrane-bounded organelle"	GO:0043232;GO:0043228	3	SPU_002438	0
"non-membrane-bounded organelle"	GO:0043232;GO:0043228	3	SPU_002458	0
"non-membrane-bounded organelle"	GO:0043232;GO:0043228	3	SPU_002464	0
"non-membrane-bounded organelle"	GO:0043232;GO:0043228	3	SPU_002536	0
"non-membrane-bounded organelle"	GO:0043232;GO:0043228	3	SPU_002553	0
"non-membrane-bounded organelle"	GO:0043232;GO:0043228	3	SPU_002606	0
"non-membrane-bounded organelle"	GO:0043232;GO:0043228	3	SPU_002724	0
"non-membrane-bounded organelle"	GO:0043232;GO:0043228	3	SPU_003158	0
"non-membrane-bounded organelle"	GO:0043232;GO:0043228	3	SPU_003212	0
"non-membrane-bounded organelle"	GO:0043232;GO:0043228	3	SPU_003292	0
"non-membrane-bounded organelle"	GO:0043232;GO:0043228	3	SPU_003475	0
"non-membrane-bounded organelle"	GO:0043232;GO:0043228	3	SPU_003485	0
"non-membrane-bounded organelle"	GO:0043232;GO:0043228	3	SPU_003521	0
"non-membrane-bounded organelle"	GO:0043232;GO:0043228	3	SPU_003718	0
"non-membrane-bounded organelle"	GO:0043232;GO:0043228	3	SPU_003772	0
"non-membrane-bounded organelle"	GO:0043232;GO:0043228	3	SPU_003849	0
"non-membrane-bounded organelle"	GO:0043232;GO:0043228	3	SPU_003905	0
"non-membrane-bounded organelle"	GO:0043232;GO:0043228	3	SPU_004087	0
"non-membrane-bounded organelle"	GO:0043232;GO:0043228	3	SPU_004588	0
"non-membrane-bounded organelle"	GO:0043232;GO:0043228	3	SPU_004609	0
"non-membrane-bounded organelle"	GO:0043232;GO:0043228	3	SPU_004721	0
"non-membrane-bounded organelle"	GO:0043232;GO:0043228	3	SPU_004926	0
"non-membrane-bounded organelle"	GO:0043232;GO:0043228	3	SPU_004996	0
"non-membrane-bounded organelle"	GO:0043232;GO:0043228	3	SPU_005227	0
"non-membrane-bounded organelle"	GO:0043232;GO:0043228	3	SPU_005280	0
"non-membrane-bounded organelle"	GO:0043232;GO:0043228	3	SPU_005571	0
"non-membrane-bounded organelle"	GO:0043232;GO:0043228	3	SPU_005700	0
"non-membrane-bounded organelle"	GO:0043232;GO:0043228	3	SPU_005825	0
"non-membrane-bounded organelle"	GO:0043232;GO:0043228	3	SPU_006034	0
"non-membrane-bounded organelle"	GO:0043232;GO:0043228	3	SPU_006172	0
"non-membrane-bounded organelle"	GO:0043232;GO:0043228	3	SPU_006213	0
"non-membrane-bounded organelle"	GO:0043232;GO:0043228	3	SPU_006365	0
"non-membrane-bounded organelle"	GO:0043232;GO:0043228	3	SPU_006459	0
"non-membrane-bounded organelle"	GO:0043232;GO:0043228	3	SPU_006487	0
"non-membrane-bounded organelle"	GO:0043232;GO:0043228	3	SPU_006569	0
"non-membrane-bounded organelle"	GO:0043232;GO:0043228	3	SPU_006726	0
"non-membrane-bounded organelle"	GO:0043232;GO:0043228	3	SPU_007057	0
"non-membrane-bounded organelle"	GO:0043232;GO:0043228	3	SPU_007261	0
"non-membrane-bounded organelle"	GO:0043232;GO:0043228	3	SPU_007302	0
"non-membrane-bounded organelle"	GO:0043232;GO:0043228	3	SPU_007327	0
"non-membrane-bounded organelle"	GO:0043232;GO:0043228	3	SPU_007564	0
"non-membrane-bounded organelle"	GO:0043232;GO:0043228	3	SPU_007971	0
"non-membrane-bounded organelle"	GO:0043232;GO:0043228	3	SPU_008211	0
"non-membrane-bounded organelle"	GO:0043232;GO:0043228	3	SPU_008221	0
"non-membrane-bounded organelle"	GO:0043232;GO:0043228	3	SPU_008296	0
"non-membrane-bounded organelle"	GO:0043232;GO:0043228	3	SPU_008398	0
